id,Rid,schcode,female,schcontext,Index1,achieve,math,time,orthtime,orthquadtime,DV
809,159,11,1,0.18342426227972808,6,664,1,2,1,1,math
810,160,11,1,0.18342426227972808,1,617,0,0,-1,1,Read
810,160,11,1,0.18342426227972808,2,654,1,0,-1,1,math
810,160,11,1,0.18342426227972808,3,678,0,1,0,-2,Read
810,160,11,1,0.18342426227972808,4,690,1,1,0,-2,math
810,160,11,1,0.18342426227972808,5,668,0,2,1,1,Read
810,160,11,1,0.18342426227972808,6,708,1,2,1,1,math
811,161,11,1,0.18342426227972808,1,584,0,0,-1,1,Read
811,161,11,1,0.18342426227972808,2,545,1,0,-1,1,math
811,161,11,1,0.18342426227972808,3,643,0,1,0,-2,Read
811,161,11,1,0.18342426227972808,4,627,1,1,0,-2,math
811,161,11,1,0.18342426227972808,5,657,0,2,1,1,Read
811,161,11,1,0.18342426227972808,6,619,1,2,1,1,math
812,162,11,0,0.18342426227972808,1,600,0,0,-1,1,Read
812,162,11,0,0.18342426227972808,2,657,1,0,-1,1,math
812,162,11,0,0.18342426227972808,3,659,0,1,0,-2,Read
812,162,11,0,0.18342426227972808,4,683,1,1,0,-2,math
812,162,11,0,0.18342426227972808,5,651,0,2,1,1,Read
812,162,11,0,0.18342426227972808,6,695,1,2,1,1,math
813,163,11,0,0.18342426227972808,1,589.872,0,0,-1,1,Read
813,163,11,0,0.18342426227972808,2,595.683,1,0,-1,1,math
813,163,11,0,0.18342426227972808,3,646,0,1,0,-2,Read
813,163,11,0,0.18342426227972808,4,650,1,1,0,-2,math
813,163,11,0,0.18342426227972808,5,611,0,2,1,1,Read
813,163,11,0,0.18342426227972808,6,623,1,2,1,1,math
814,164,11,0,0.18342426227972808,1,589.872,0,0,-1,1,Read
814,164,11,0,0.18342426227972808,2,595.683,1,0,-1,1,math
814,164,11,0,0.18342426227972808,3,649,0,1,0,-2,Read
814,164,11,0,0.18342426227972808,4,653,1,1,0,-2,math
814,164,11,0,0.18342426227972808,5,614,0,2,1,1,Read
814,164,11,0,0.18342426227972808,6,609,1,2,1,1,math
815,165,11,1,0.18342426227972808,1,588,0,0,-1,1,Read
815,165,11,1,0.18342426227972808,2,584,1,0,-1,1,math
815,165,11,1,0.18342426227972808,3,653,0,1,0,-2,Read
815,165,11,1,0.18342426227972808,4,649,1,1,0,-2,math
815,165,11,1,0.18342426227972808,5,625,0,2,1,1,Read
815,165,11,1,0.18342426227972808,6,631,1,2,1,1,math
816,166,11,0,0.18342426227972808,1,511,0,0,-1,1,Read
816,166,11,0,0.18342426227972808,2,518,1,0,-1,1,math
816,166,11,0,0.18342426227972808,3,577,0,1,0,-2,Read
816,166,11,0,0.18342426227972808,4,581,1,1,0,-2,math
816,166,11,0,0.18342426227972808,5,585,0,2,1,1,Read
816,166,11,0,0.18342426227972808,6,604,1,2,1,1,math
817,167,11,1,0.18342426227972808,1,540,0,0,-1,1,Read
817,167,11,1,0.18342426227972808,2,572,1,0,-1,1,math
817,167,11,1,0.18342426227972808,3,611,0,1,0,-2,Read
817,167,11,1,0.18342426227972808,4,625,1,1,0,-2,math
817,167,11,1,0.18342426227972808,5,632,0,2,1,1,Read
817,167,11,1,0.18342426227972808,6,623,1,2,1,1,math
818,168,11,0,0.18342426227972808,1,536,0,0,-1,1,Read
818,168,11,0,0.18342426227972808,2,535,1,0,-1,1,math
818,168,11,0,0.18342426227972808,3,602,0,1,0,-2,Read
818,168,11,0,0.18342426227972808,4,604,1,1,0,-2,math
818,168,11,0,0.18342426227972808,5,585,0,2,1,1,Read
818,168,11,0,0.18342426227972808,6,589,1,2,1,1,math
819,169,11,0,0.18342426227972808,1,564,0,0,-1,1,Read
819,169,11,0,0.18342426227972808,2,594,1,0,-1,1,math
819,169,11,0,0.18342426227972808,3,621,0,1,0,-2,Read
819,169,11,0,0.18342426227972808,4,636,1,1,0,-2,math
819,169,11,0,0.18342426227972808,5,649,0,2,1,1,Read
819,169,11,0,0.18342426227972808,6,644,1,2,1,1,math
820,170,11,0,0.18342426227972808,1,589.872,0,0,-1,1,Read
820,170,11,0,0.18342426227972808,2,595.683,1,0,-1,1,math
820,170,11,0,0.18342426227972808,3,645,0,1,0,-2,Read
820,170,11,0,0.18342426227972808,4,647,1,1,0,-2,math
820,170,11,0,0.18342426227972808,5,601,0,2,1,1,Read
820,170,11,0,0.18342426227972808,6,638,1,2,1,1,math
821,171,11,0,0.18342426227972808,1,612,0,0,-1,1,Read
821,171,11,0,0.18342426227972808,2,629,1,0,-1,1,math
821,171,11,0,0.18342426227972808,3,662,0,1,0,-2,Read
821,171,11,0,0.18342426227972808,4,670,1,1,0,-2,math
821,171,11,0,0.18342426227972808,5,690,0,2,1,1,Read
821,171,11,0,0.18342426227972808,6,659,1,2,1,1,math
822,172,11,0,0.18342426227972808,1,534,0,0,-1,1,Read
822,172,11,0,0.18342426227972808,2,554,1,0,-1,1,math
822,172,11,0,0.18342426227972808,3,602,0,1,0,-2,Read
822,172,11,0,0.18342426227972808,4,615,1,1,0,-2,math
822,172,11,0,0.18342426227972808,5,620,0,2,1,1,Read
822,172,11,0,0.18342426227972808,6,591,1,2,1,1,math
823,173,11,0,0.18342426227972808,1,641,0,0,-1,1,Read
823,173,11,0,0.18342426227972808,2,601,1,0,-1,1,math
823,173,11,0,0.18342426227972808,3,684,0,1,0,-2,Read
823,173,11,0,0.18342426227972808,4,668,1,1,0,-2,math
823,173,11,0,0.18342426227972808,5,668,0,2,1,1,Read
823,173,11,0,0.18342426227972808,6,651,1,2,1,1,math
824,174,11,0,0.18342426227972808,1,589.872,0,0,-1,1,Read
824,174,11,0,0.18342426227972808,2,595.683,1,0,-1,1,math
824,174,11,0,0.18342426227972808,3,647,0,1,0,-2,Read
824,174,11,0,0.18342426227972808,4,650,1,1,0,-2,math
824,174,11,0,0.18342426227972808,5,607,0,2,1,1,Read
824,174,11,0,0.18342426227972808,6,617,1,2,1,1,math
825,175,11,0,0.18342426227972808,1,589.872,0,0,-1,1,Read
825,175,11,0,0.18342426227972808,2,595.683,1,0,-1,1,math
825,175,11,0,0.18342426227972808,3,649,0,1,0,-2,Read
825,175,11,0,0.18342426227972808,4,652,1,1,0,-2,math
825,175,11,0,0.18342426227972808,5,594,0,2,1,1,Read
825,175,11,0,0.18342426227972808,6,607,1,2,1,1,math
826,176,11,0,0.18342426227972808,1,589.872,0,0,-1,1,Read
826,176,11,0,0.18342426227972808,2,595.683,1,0,-1,1,math
826,176,11,0,0.18342426227972808,3,648,0,1,0,-2,Read
826,176,11,0,0.18342426227972808,4,653,1,1,0,-2,math
826,176,11,0,0.18342426227972808,5,690,0,2,1,1,Read
826,176,11,0,0.18342426227972808,6,666,1,2,1,1,math
827,177,11,1,0.18342426227972808,1,620,0,0,-1,1,Read
827,177,11,1,0.18342426227972808,2,631,1,0,-1,1,math
827,177,11,1,0.18342426227972808,3,677,0,1,0,-2,Read
827,177,11,1,0.18342426227972808,4,679,1,1,0,-2,math
827,177,11,1,0.18342426227972808,5,670,0,2,1,1,Read
827,177,11,1,0.18342426227972808,6,683,1,2,1,1,math
828,178,11,1,0.18342426227972808,1,666,0,0,-1,1,Read
828,178,11,1,0.18342426227972808,2,620,1,0,-1,1,math
828,178,11,1,0.18342426227972808,3,707,0,1,0,-2,Read
828,178,11,1,0.18342426227972808,4,682,1,1,0,-2,math
828,178,11,1,0.18342426227972808,5,670,0,2,1,1,Read
828,178,11,1,0.18342426227972808,6,695,1,2,1,1,math
829,179,11,0,0.18342426227972808,1,584,0,0,-1,1,Read
829,179,11,0,0.18342426227972808,2,616,1,0,-1,1,math
829,179,11,0,0.18342426227972808,3,652,0,1,0,-2,Read
829,179,11,0,0.18342426227972808,4,667,1,1,0,-2,math
829,179,11,0,0.18342426227972808,5,637,0,2,1,1,Read
829,179,11,0,0.18342426227972808,6,659,1,2,1,1,math
830,180,11,0,0.18342426227972808,1,550,0,0,-1,1,Read
830,180,11,0,0.18342426227972808,2,569,1,0,-1,1,math
830,180,11,0,0.18342426227972808,3,614,0,1,0,-2,Read
830,180,11,0,0.18342426227972808,4,624,1,1,0,-2,math
830,180,11,0,0.18342426227972808,5,603,0,2,1,1,Read
830,180,11,0,0.18342426227972808,6,617,1,2,1,1,math
831,181,11,1,0.18342426227972808,1,589.872,0,0,-1,1,Read
831,181,11,1,0.18342426227972808,2,595.683,1,0,-1,1,math
831,181,11,1,0.18342426227972808,3,649,0,1,0,-2,Read
831,181,11,1,0.18342426227972808,4,649,1,1,0,-2,math
831,181,11,1,0.18342426227972808,5,622,0,2,1,1,Read
831,181,11,1,0.18342426227972808,6,620,1,2,1,1,math
832,182,11,1,0.18342426227972808,1,589.872,0,0,-1,1,Read
832,182,11,1,0.18342426227972808,2,595.683,1,0,-1,1,math
832,182,11,1,0.18342426227972808,3,649,0,1,0,-2,Read
832,182,11,1,0.18342426227972808,4,648,1,1,0,-2,math
832,182,11,1,0.18342426227972808,5,605,0,2,1,1,Read
832,182,11,1,0.18342426227972808,6,659,1,2,1,1,math
833,183,11,0,0.18342426227972808,1,556,0,0,-1,1,Read
833,183,11,0,0.18342426227972808,2,543,1,0,-1,1,math
833,183,11,0,0.18342426227972808,3,614,0,1,0,-2,Read
833,183,11,0,0.18342426227972808,4,609,1,1,0,-2,math
833,183,11,0,0.18342426227972808,5,634,0,2,1,1,Read
833,183,11,0,0.18342426227972808,6,628,1,2,1,1,math
834,184,11,0,0.18342426227972808,1,599,0,0,-1,1,Read
834,184,11,0,0.18342426227972808,2,618,1,0,-1,1,math
834,184,11,0,0.18342426227972808,3,661,0,1,0,-2,Read
834,184,11,0,0.18342426227972808,4,671,1,1,0,-2,math
834,184,11,0,0.18342426227972808,5,658,0,2,1,1,Read
834,184,11,0,0.18342426227972808,6,652,1,2,1,1,math
835,185,11,1,0.18342426227972808,1,589.872,0,0,-1,1,Read
835,185,11,1,0.18342426227972808,2,595.683,1,0,-1,1,math
835,185,11,1,0.18342426227972808,3,651,0,1,0,-2,Read
835,185,11,1,0.18342426227972808,4,653,1,1,0,-2,math
835,185,11,1,0.18342426227972808,5,644,0,2,1,1,Read
835,185,11,1,0.18342426227972808,6,632,1,2,1,1,math
836,186,11,0,0.18342426227972808,1,589.872,0,0,-1,1,Read
836,186,11,0,0.18342426227972808,2,595.683,1,0,-1,1,math
836,186,11,0,0.18342426227972808,3,651,0,1,0,-2,Read
836,186,11,0,0.18342426227972808,4,655,1,1,0,-2,math
836,186,11,0,0.18342426227972808,5,577,0,2,1,1,Read
836,186,11,0,0.18342426227972808,6,602,1,2,1,1,math
837,187,11,0,0.18342426227972808,1,524,0,0,-1,1,Read
837,187,11,0,0.18342426227972808,2,529,1,0,-1,1,math
837,187,11,0,0.18342426227972808,3,590,0,1,0,-2,Read
837,187,11,0,0.18342426227972808,4,595,1,1,0,-2,math
837,187,11,0,0.18342426227972808,5,642,0,2,1,1,Read
837,187,11,0,0.18342426227972808,6,612,1,2,1,1,math
838,188,11,0,0.18342426227972808,1,547,0,0,-1,1,Read
838,188,11,0,0.18342426227972808,2,550,1,0,-1,1,math
838,188,11,0,0.18342426227972808,3,614,0,1,0,-2,Read
838,188,11,0,0.18342426227972808,4,618,1,1,0,-2,math
838,188,11,0,0.18342426227972808,5,634,0,2,1,1,Read
838,188,11,0,0.18342426227972808,6,620,1,2,1,1,math
839,189,11,1,0.18342426227972808,1,557,0,0,-1,1,Read
839,189,11,1,0.18342426227972808,2,587,1,0,-1,1,math
839,189,11,1,0.18342426227972808,3,625,0,1,0,-2,Read
839,189,11,1,0.18342426227972808,4,636,1,1,0,-2,math
839,189,11,1,0.18342426227972808,5,632,0,2,1,1,Read
839,189,11,1,0.18342426227972808,6,644,1,2,1,1,math
840,190,11,0,0.18342426227972808,1,632,0,0,-1,1,Read
840,190,11,0,0.18342426227972808,2,646,1,0,-1,1,math
840,190,11,0,0.18342426227972808,3,686,0,1,0,-2,Read
840,190,11,0,0.18342426227972808,4,691,1,1,0,-2,math
840,190,11,0,0.18342426227972808,5,670,0,2,1,1,Read
840,190,11,0,0.18342426227972808,6,691,1,2,1,1,math
841,191,11,1,0.18342426227972808,1,536,0,0,-1,1,Read
841,191,11,1,0.18342426227972808,2,545,1,0,-1,1,math
841,191,11,1,0.18342426227972808,3,597,0,1,0,-2,Read
841,191,11,1,0.18342426227972808,4,599,1,1,0,-2,math
841,191,11,1,0.18342426227972808,5,622,0,2,1,1,Read
841,191,11,1,0.18342426227972808,6,619,1,2,1,1,math
842,192,11,0,0.18342426227972808,1,604,0,0,-1,1,Read
842,192,11,0,0.18342426227972808,2,576,1,0,-1,1,math
842,192,11,0,0.18342426227972808,3,653,0,1,0,-2,Read
842,192,11,0,0.18342426227972808,4,642,1,1,0,-2,math
842,192,11,0,0.18342426227972808,5,629,0,2,1,1,Read
842,192,11,0,0.18342426227972808,6,633,1,2,1,1,math
843,1,12,0,1.8533720876070037,1,608,0,0,-1,1,Read
843,1,12,0,1.8533720876070037,2,631,1,0,-1,1,math
843,1,12,0,1.8533720876070037,3,662,0,1,0,-2,Read
843,1,12,0,1.8533720876070037,4,672,1,1,0,-2,math
843,1,12,0,1.8533720876070037,5,623,0,2,1,1,Read
843,1,12,0,1.8533720876070037,6,658,1,2,1,1,math
844,2,12,1,1.8533720876070037,1,540,0,0,-1,1,Read
844,2,12,1,1.8533720876070037,2,550,1,0,-1,1,math
844,2,12,1,1.8533720876070037,3,605,0,1,0,-2,Read
844,2,12,1,1.8533720876070037,4,609,1,1,0,-2,math
844,2,12,1,1.8533720876070037,5,632,0,2,1,1,Read
844,2,12,1,1.8533720876070037,6,652,1,2,1,1,math
845,3,12,0,1.8533720876070037,1,685,0,0,-1,1,Read
845,3,12,0,1.8533720876070037,2,667,1,0,-1,1,math
845,3,12,0,1.8533720876070037,3,723,0,1,0,-2,Read
845,3,12,0,1.8533720876070037,4,714,1,1,0,-2,math
845,3,12,0,1.8533720876070037,5,670,0,2,1,1,Read
845,3,12,0,1.8533720876070037,6,683,1,2,1,1,math
846,4,12,0,1.8533720876070037,1,657,0,0,-1,1,Read
846,4,12,0,1.8533720876070037,2,660,1,0,-1,1,math
846,4,12,0,1.8533720876070037,3,703,0,1,0,-2,Read
846,4,12,0,1.8533720876070037,4,702,1,1,0,-2,math
846,4,12,0,1.8533720876070037,5,658,0,2,1,1,Read
846,4,12,0,1.8533720876070037,6,717,1,2,1,1,math
847,5,12,0,1.8533720876070037,1,589.872,0,0,-1,1,Read
847,5,12,0,1.8533720876070037,2,595.683,1,0,-1,1,math
847,5,12,0,1.8533720876070037,3,650,0,1,0,-2,Read
847,5,12,0,1.8533720876070037,4,654,1,1,0,-2,math
847,5,12,0,1.8533720876070037,5,651,0,2,1,1,Read
847,5,12,0,1.8533720876070037,6,660,1,2,1,1,math
848,6,12,0,1.8533720876070037,1,589.872,0,0,-1,1,Read
848,6,12,0,1.8533720876070037,2,595.683,1,0,-1,1,math
848,6,12,0,1.8533720876070037,3,646,0,1,0,-2,Read
848,6,12,0,1.8533720876070037,4,649,1,1,0,-2,math
848,6,12,0,1.8533720876070037,5,664,0,2,1,1,Read
848,6,12,0,1.8533720876070037,6,691,1,2,1,1,math
849,7,12,0,1.8533720876070037,1,666,0,0,-1,1,Read
849,7,12,0,1.8533720876070037,2,663,1,0,-1,1,math
849,7,12,0,1.8533720876070037,3,717,0,1,0,-2,Read
849,7,12,0,1.8533720876070037,4,715,1,1,0,-2,math
849,7,12,0,1.8533720876070037,5,666,0,2,1,1,Read
849,7,12,0,1.8533720876070037,6,695,1,2,1,1,math
850,8,12,1,1.8533720876070037,1,657,0,0,-1,1,Read
850,8,12,1,1.8533720876070037,2,660,1,0,-1,1,math
850,8,12,1,1.8533720876070037,3,709,0,1,0,-2,Read
850,8,12,1,1.8533720876070037,4,706,1,1,0,-2,math
850,8,12,1,1.8533720876070037,5,672,0,2,1,1,Read
850,8,12,1,1.8533720876070037,6,722,1,2,1,1,math
851,9,12,0,1.8533720876070037,1,547,0,0,-1,1,Read
851,9,12,0,1.8533720876070037,2,550,1,0,-1,1,math
851,9,12,0,1.8533720876070037,3,609,0,1,0,-2,Read
851,9,12,0,1.8533720876070037,4,613,1,1,0,-2,math
851,9,12,0,1.8533720876070037,5,614,0,2,1,1,Read
851,9,12,0,1.8533720876070037,6,614,1,2,1,1,math
852,10,12,0,1.8533720876070037,1,539,0,0,-1,1,Read
852,10,12,0,1.8533720876070037,2,545,1,0,-1,1,math
852,10,12,0,1.8533720876070037,3,608,0,1,0,-2,Read
852,10,12,0,1.8533720876070037,4,612,1,1,0,-2,math
852,10,12,0,1.8533720876070037,5,603,0,2,1,1,Read
852,10,12,0,1.8533720876070037,6,633,1,2,1,1,math
853,11,12,1,1.8533720876070037,1,663,0,0,-1,1,Read
853,11,12,1,1.8533720876070037,2,675,1,0,-1,1,math
853,11,12,1,1.8533720876070037,3,715,0,1,0,-2,Read
853,11,12,1,1.8533720876070037,4,714,1,1,0,-2,math
853,11,12,1,1.8533720876070037,5,701,0,2,1,1,Read
853,11,12,1,1.8533720876070037,6,777,1,2,1,1,math
854,12,12,1,1.8533720876070037,1,615,0,0,-1,1,Read
854,12,12,1,1.8533720876070037,2,591,1,0,-1,1,math
854,12,12,1,1.8533720876070037,3,666,0,1,0,-2,Read
854,12,12,1,1.8533720876070037,4,653,1,1,0,-2,math
854,12,12,1,1.8533720876070037,5,653,0,2,1,1,Read
854,12,12,1,1.8533720876070037,6,636,1,2,1,1,math
855,13,12,1,1.8533720876070037,1,546,0,0,-1,1,Read
855,13,12,1,1.8533720876070037,2,560,1,0,-1,1,math
855,13,12,1,1.8533720876070037,3,612,0,1,0,-2,Read
855,13,12,1,1.8533720876070037,4,615,1,1,0,-2,math
855,13,12,1,1.8533720876070037,5,629,0,2,1,1,Read
855,13,12,1,1.8533720876070037,6,656,1,2,1,1,math
856,14,12,0,1.8533720876070037,1,589,0,0,-1,1,Read
856,14,12,0,1.8533720876070037,2,605,1,0,-1,1,math
856,14,12,0,1.8533720876070037,3,650,0,1,0,-2,Read
856,14,12,0,1.8533720876070037,4,658,1,1,0,-2,math
856,14,12,0,1.8533720876070037,5,622,0,2,1,1,Read
856,14,12,0,1.8533720876070037,6,656,1,2,1,1,math
857,15,12,0,1.8533720876070037,1,619,0,0,-1,1,Read
857,15,12,0,1.8533720876070037,2,610,1,0,-1,1,math
857,15,12,0,1.8533720876070037,3,667,0,1,0,-2,Read
857,15,12,0,1.8533720876070037,4,662,1,1,0,-2,math
857,15,12,0,1.8533720876070037,5,655,0,2,1,1,Read
857,15,12,0,1.8533720876070037,6,676,1,2,1,1,math
858,16,12,1,1.8533720876070037,1,589.872,0,0,-1,1,Read
858,16,12,1,1.8533720876070037,2,595.683,1,0,-1,1,math
858,16,12,1,1.8533720876070037,3,648,0,1,0,-2,Read
858,16,12,1,1.8533720876070037,4,647,1,1,0,-2,math
858,16,12,1,1.8533720876070037,5,632,0,2,1,1,Read
858,16,12,1,1.8533720876070037,6,654,1,2,1,1,math
859,17,12,0,1.8533720876070037,1,589.872,0,0,-1,1,Read
859,17,12,0,1.8533720876070037,2,595.683,1,0,-1,1,math
859,17,12,0,1.8533720876070037,3,646,0,1,0,-2,Read
859,17,12,0,1.8533720876070037,4,649,1,1,0,-2,math
859,17,12,0,1.8533720876070037,5,605,0,2,1,1,Read
859,17,12,0,1.8533720876070037,6,619,1,2,1,1,math
860,18,12,0,1.8533720876070037,1,589.872,0,0,-1,1,Read
860,18,12,0,1.8533720876070037,2,595.683,1,0,-1,1,math
860,18,12,0,1.8533720876070037,3,650,0,1,0,-2,Read
860,18,12,0,1.8533720876070037,4,653,1,1,0,-2,math
860,18,12,0,1.8533720876070037,5,592,0,2,1,1,Read
860,18,12,0,1.8533720876070037,6,609,1,2,1,1,math
861,19,12,1,1.8533720876070037,1,581,0,0,-1,1,Read
861,19,12,1,1.8533720876070037,2,584,1,0,-1,1,math
861,19,12,1,1.8533720876070037,3,641,0,1,0,-2,Read
861,19,12,1,1.8533720876070037,4,642,1,1,0,-2,math
861,19,12,1,1.8533720876070037,5,648,0,2,1,1,Read
861,19,12,1,1.8533720876070037,6,648,1,2,1,1,math
862,20,12,0,1.8533720876070037,1,589.872,0,0,-1,1,Read
862,20,12,0,1.8533720876070037,2,595.683,1,0,-1,1,math
862,20,12,0,1.8533720876070037,3,645,0,1,0,-2,Read
862,20,12,0,1.8533720876070037,4,647,1,1,0,-2,math
862,20,12,0,1.8533720876070037,5,632,0,2,1,1,Read
862,20,12,0,1.8533720876070037,6,682,1,2,1,1,math
863,21,12,1,1.8533720876070037,1,589.872,0,0,-1,1,Read
863,21,12,1,1.8533720876070037,2,595.683,1,0,-1,1,math
863,21,12,1,1.8533720876070037,3,651,0,1,0,-2,Read
863,21,12,1,1.8533720876070037,4,651,1,1,0,-2,math
863,21,12,1,1.8533720876070037,5,658,0,2,1,1,Read
863,21,12,1,1.8533720876070037,6,688,1,2,1,1,math
864,22,12,1,1.8533720876070037,1,547,0,0,-1,1,Read
864,22,12,1,1.8533720876070037,2,581,1,0,-1,1,math
864,22,12,1,1.8533720876070037,3,616,0,1,0,-2,Read
864,22,12,1,1.8533720876070037,4,628,1,1,0,-2,math
864,22,12,1,1.8533720876070037,5,637,0,2,1,1,Read
864,22,12,1,1.8533720876070037,6,690,1,2,1,1,math
865,23,12,0,1.8533720876070037,1,564,0,0,-1,1,Read
865,23,12,0,1.8533720876070037,2,569,1,0,-1,1,math
865,23,12,0,1.8533720876070037,3,621,0,1,0,-2,Read
865,23,12,0,1.8533720876070037,4,625,1,1,0,-2,math
865,23,12,0,1.8533720876070037,5,635,0,2,1,1,Read
865,23,12,0,1.8533720876070037,6,600,1,2,1,1,math
866,24,12,1,1.8533720876070037,1,544,0,0,-1,1,Read
866,24,12,1,1.8533720876070037,2,550,1,0,-1,1,math
866,24,12,1,1.8533720876070037,3,608,0,1,0,-2,Read
866,24,12,1,1.8533720876070037,4,609,1,1,0,-2,math
866,24,12,1,1.8533720876070037,5,627,0,2,1,1,Read
866,24,12,1,1.8533720876070037,6,660,1,2,1,1,math
867,1,13,0,-0.35567506189872583,1,547,0,0,-1,1,Read
867,1,13,0,-0.35567506189872583,2,568,1,0,-1,1,math
867,1,13,0,-0.35567506189872583,3,611,0,1,0,-2,Read
867,1,13,0,-0.35567506189872583,4,622,1,1,0,-2,math
867,1,13,0,-0.35567506189872583,5,639,0,2,1,1,Read
867,1,13,0,-0.35567506189872583,6,646,1,2,1,1,math
868,2,13,0,-0.35567506189872583,1,521,0,0,-1,1,Read
868,2,13,0,-0.35567506189872583,2,521,1,0,-1,1,math
868,2,13,0,-0.35567506189872583,3,584,0,1,0,-2,Read
868,2,13,0,-0.35567506189872583,4,586,1,1,0,-2,math
868,2,13,0,-0.35567506189872583,5,620,0,2,1,1,Read
868,2,13,0,-0.35567506189872583,6,622,1,2,1,1,math
869,3,13,1,-0.35567506189872583,1,581,0,0,-1,1,Read
869,3,13,1,-0.35567506189872583,2,563,1,0,-1,1,math
869,3,13,1,-0.35567506189872583,3,641,0,1,0,-2,Read
869,3,13,1,-0.35567506189872583,4,634,1,1,0,-2,math
869,3,13,1,-0.35567506189872583,5,648,0,2,1,1,Read
869,3,13,1,-0.35567506189872583,6,616,1,2,1,1,math
870,4,13,1,-0.35567506189872583,1,650,0,0,-1,1,Read
870,4,13,1,-0.35567506189872583,2,623,1,0,-1,1,math
870,4,13,1,-0.35567506189872583,3,702,0,1,0,-2,Read
870,4,13,1,-0.35567506189872583,4,686,1,1,0,-2,math
870,4,13,1,-0.35567506189872583,5,710,0,2,1,1,Read
870,4,13,1,-0.35567506189872583,6,717,1,2,1,1,math
871,5,13,0,-0.35567506189872583,1,536,0,0,-1,1,Read
871,5,13,0,-0.35567506189872583,2,518,1,0,-1,1,math
871,5,13,0,-0.35567506189872583,3,598,0,1,0,-2,Read
871,5,13,0,-0.35567506189872583,4,592,1,1,0,-2,math
871,5,13,0,-0.35567506189872583,5,609,0,2,1,1,Read
871,5,13,0,-0.35567506189872583,6,609,1,2,1,1,math
872,6,13,0,-0.35567506189872583,1,584,0,0,-1,1,Read
872,6,13,0,-0.35567506189872583,2,577,1,0,-1,1,math
872,6,13,0,-0.35567506189872583,3,642,0,1,0,-2,Read
872,6,13,0,-0.35567506189872583,4,638,1,1,0,-2,math
872,6,13,0,-0.35567506189872583,5,622,0,2,1,1,Read
872,6,13,0,-0.35567506189872583,6,648,1,2,1,1,math
873,7,13,0,-0.35567506189872583,1,617,0,0,-1,1,Read
873,7,13,0,-0.35567506189872583,2,646,1,0,-1,1,math
873,7,13,0,-0.35567506189872583,3,677,0,1,0,-2,Read
873,7,13,0,-0.35567506189872583,4,689,1,1,0,-2,math
873,7,13,0,-0.35567506189872583,5,666,0,2,1,1,Read
873,7,13,0,-0.35567506189872583,6,715,1,2,1,1,math
874,8,13,0,-0.35567506189872583,1,589.872,0,0,-1,1,Read
874,8,13,0,-0.35567506189872583,2,595.683,1,0,-1,1,math
874,8,13,0,-0.35567506189872583,3,647,0,1,0,-2,Read
874,8,13,0,-0.35567506189872583,4,650,1,1,0,-2,math
874,8,13,0,-0.35567506189872583,5,632,0,2,1,1,Read
874,8,13,0,-0.35567506189872583,6,659,1,2,1,1,math
875,9,13,0,-0.35567506189872583,1,567,0,0,-1,1,Read
875,9,13,0,-0.35567506189872583,2,598,1,0,-1,1,math
875,9,13,0,-0.35567506189872583,3,630,0,1,0,-2,Read
875,9,13,0,-0.35567506189872583,4,645,1,1,0,-2,math
875,9,13,0,-0.35567506189872583,5,655,0,2,1,1,Read
875,9,13,0,-0.35567506189872583,6,655,1,2,1,1,math
876,10,13,1,-0.35567506189872583,1,554,0,0,-1,1,Read
876,10,13,1,-0.35567506189872583,2,563,1,0,-1,1,math
876,10,13,1,-0.35567506189872583,3,617,0,1,0,-2,Read
876,10,13,1,-0.35567506189872583,4,619,1,1,0,-2,math
876,10,13,1,-0.35567506189872583,5,630,0,2,1,1,Read
876,10,13,1,-0.35567506189872583,6,628,1,2,1,1,math
877,11,13,0,-0.35567506189872583,1,637,0,0,-1,1,Read
877,11,13,0,-0.35567506189872583,2,601,1,0,-1,1,math
877,11,13,0,-0.35567506189872583,3,680,0,1,0,-2,Read
877,11,13,0,-0.35567506189872583,4,665,1,1,0,-2,math
877,11,13,0,-0.35567506189872583,5,698,0,2,1,1,Read
877,11,13,0,-0.35567506189872583,6,656,1,2,1,1,math
878,12,13,1,-0.35567506189872583,1,589,0,0,-1,1,Read
878,12,13,1,-0.35567506189872583,2,581,1,0,-1,1,math
878,12,13,1,-0.35567506189872583,3,649,0,1,0,-2,Read
878,12,13,1,-0.35567506189872583,4,644,1,1,0,-2,math
878,12,13,1,-0.35567506189872583,5,657,0,2,1,1,Read
878,12,13,1,-0.35567506189872583,6,638,1,2,1,1,math
879,13,13,1,-0.35567506189872583,1,680,0,0,-1,1,Read
879,13,13,1,-0.35567506189872583,2,675,1,0,-1,1,math
879,13,13,1,-0.35567506189872583,3,724,0,1,0,-2,Read
879,13,13,1,-0.35567506189872583,4,717,1,1,0,-2,math
879,13,13,1,-0.35567506189872583,5,713,0,2,1,1,Read
879,13,13,1,-0.35567506189872583,6,746,1,2,1,1,math
880,14,13,0,-0.35567506189872583,1,639,0,0,-1,1,Read
880,14,13,0,-0.35567506189872583,2,756,1,0,-1,1,math
880,14,13,0,-0.35567506189872583,3,706,0,1,0,-2,Read
880,14,13,0,-0.35567506189872583,4,753,1,1,0,-2,math
880,14,13,0,-0.35567506189872583,5,695,0,2,1,1,Read
880,14,13,0,-0.35567506189872583,6,768,1,2,1,1,math
881,15,13,0,-0.35567506189872583,1,617,0,0,-1,1,Read
