id,Rid,schcode,female,schcontext,Index1,achieve,math,time,orthtime,orthquadtime,D1,D2
774,124,11,0,0.18342426227972808,3,641,0,1,0,-2,1,0
774,124,11,0,0.18342426227972808,4,638,1,1,0,-2,0,1
774,124,11,0,0.18342426227972808,5,625,0,2,1,1,1,0
774,124,11,0,0.18342426227972808,6,626,1,2,1,1,0,1
775,125,11,1,0.18342426227972808,1,589.872,0,0,-1,1,1,0
775,125,11,1,0.18342426227972808,2,595.683,1,0,-1,1,0,1
775,125,11,1,0.18342426227972808,3,648,0,1,0,-2,1,0
775,125,11,1,0.18342426227972808,4,647,1,1,0,-2,0,1
775,125,11,1,0.18342426227972808,5,639,0,2,1,1,1,0
775,125,11,1,0.18342426227972808,6,677,1,2,1,1,0,1
776,126,11,0,0.18342426227972808,1,609,0,0,-1,1,1,0
776,126,11,0,0.18342426227972808,2,641,1,0,-1,1,0,1
776,126,11,0,0.18342426227972808,3,672,0,1,0,-2,1,0
776,126,11,0,0.18342426227972808,4,688,1,1,0,-2,0,1
776,126,11,0,0.18342426227972808,5,674,0,2,1,1,1,0
776,126,11,0,0.18342426227972808,6,669,1,2,1,1,0,1
777,127,11,0,0.18342426227972808,1,544,0,0,-1,1,1,0
777,127,11,0,0.18342426227972808,2,570,1,0,-1,1,0,1
777,127,11,0,0.18342426227972808,3,613,0,1,0,-2,1,0
777,127,11,0,0.18342426227972808,4,625,1,1,0,-2,0,1
777,127,11,0,0.18342426227972808,5,627,0,2,1,1,1,0
777,127,11,0,0.18342426227972808,6,650,1,2,1,1,0,1
778,128,11,0,0.18342426227972808,1,581,0,0,-1,1,1,0
778,128,11,0,0.18342426227972808,2,574,1,0,-1,1,0,1
778,128,11,0,0.18342426227972808,3,639,0,1,0,-2,1,0
778,128,11,0,0.18342426227972808,4,638,1,1,0,-2,0,1
778,128,11,0,0.18342426227972808,5,625,0,2,1,1,1,0
778,128,11,0,0.18342426227972808,6,625,1,2,1,1,0,1
779,129,11,0,0.18342426227972808,1,571,0,0,-1,1,1,0
779,129,11,0,0.18342426227972808,2,591,1,0,-1,1,0,1
779,129,11,0,0.18342426227972808,3,633,0,1,0,-2,1,0
779,129,11,0,0.18342426227972808,4,642,1,1,0,-2,0,1
779,129,11,0,0.18342426227972808,5,641,0,2,1,1,1,0
779,129,11,0,0.18342426227972808,6,669,1,2,1,1,0,1
780,130,11,1,0.18342426227972808,1,600,0,0,-1,1,1,0
780,130,11,1,0.18342426227972808,2,597,1,0,-1,1,0,1
780,130,11,1,0.18342426227972808,3,656,0,1,0,-2,1,0
780,130,11,1,0.18342426227972808,4,653,1,1,0,-2,0,1
780,130,11,1,0.18342426227972808,5,672,0,2,1,1,1,0
780,130,11,1,0.18342426227972808,6,648,1,2,1,1,0,1
781,131,11,0,0.18342426227972808,1,550,0,0,-1,1,1,0
781,131,11,0,0.18342426227972808,2,540,1,0,-1,1,0,1
781,131,11,0,0.18342426227972808,3,611,0,1,0,-2,1,0
781,131,11,0,0.18342426227972808,4,609,1,1,0,-2,0,1
781,131,11,0,0.18342426227972808,5,601,0,2,1,1,1,0
781,131,11,0,0.18342426227972808,6,604,1,2,1,1,0,1
782,132,11,1,0.18342426227972808,1,581,0,0,-1,1,1,0
782,132,11,1,0.18342426227972808,2,608,1,0,-1,1,0,1
782,132,11,1,0.18342426227972808,3,645,0,1,0,-2,1,0
782,132,11,1,0.18342426227972808,4,655,1,1,0,-2,0,1
782,132,11,1,0.18342426227972808,5,644,0,2,1,1,1,0
782,132,11,1,0.18342426227972808,6,664,1,2,1,1,0,1
783,133,11,0,0.18342426227972808,1,623,0,0,-1,1,1,0
783,133,11,0,0.18342426227972808,2,657,1,0,-1,1,0,1
783,133,11,0,0.18342426227972808,3,676,0,1,0,-2,1,0
783,133,11,0,0.18342426227972808,4,690,1,1,0,-2,0,1
783,133,11,0,0.18342426227972808,5,664,0,2,1,1,1,0
783,133,11,0,0.18342426227972808,6,676,1,2,1,1,0,1
784,134,11,1,0.18342426227972808,1,599,0,0,-1,1,1,0
784,134,11,1,0.18342426227972808,2,563,1,0,-1,1,0,1
784,134,11,1,0.18342426227972808,3,651,0,1,0,-2,1,0
784,134,11,1,0.18342426227972808,4,635,1,1,0,-2,0,1
784,134,11,1,0.18342426227972808,5,658,0,2,1,1,1,0
784,134,11,1,0.18342426227972808,6,628,1,2,1,1,0,1
785,135,11,1,0.18342426227972808,1,565,0,0,-1,1,1,0
785,135,11,1,0.18342426227972808,2,580,1,0,-1,1,0,1
785,135,11,1,0.18342426227972808,3,628,0,1,0,-2,1,0
785,135,11,1,0.18342426227972808,4,633,1,1,0,-2,0,1
785,135,11,1,0.18342426227972808,5,642,0,2,1,1,1,0
785,135,11,1,0.18342426227972808,6,631,1,2,1,1,0,1
786,136,11,1,0.18342426227972808,1,589.872,0,0,-1,1,1,0
786,136,11,1,0.18342426227972808,2,579,1,0,-1,1,0,1
786,136,11,1,0.18342426227972808,3,641,0,1,0,-2,1,0
786,136,11,1,0.18342426227972808,4,634,1,1,0,-2,0,1
786,136,11,1,0.18342426227972808,5,637,0,2,1,1,1,0
786,136,11,1,0.18342426227972808,6,646,1,2,1,1,0,1
787,137,11,1,0.18342426227972808,1,583,0,0,-1,1,1,0
787,137,11,1,0.18342426227972808,2,577,1,0,-1,1,0,1
787,137,11,1,0.18342426227972808,3,645,0,1,0,-2,1,0
787,137,11,1,0.18342426227972808,4,641,1,1,0,-2,0,1
787,137,11,1,0.18342426227972808,5,642,0,2,1,1,1,0
787,137,11,1,0.18342426227972808,6,644,1,2,1,1,0,1
788,138,11,0,0.18342426227972808,1,534,0,0,-1,1,1,0
788,138,11,0,0.18342426227972808,2,521,1,0,-1,1,0,1
788,138,11,0,0.18342426227972808,3,598,0,1,0,-2,1,0
788,138,11,0,0.18342426227972808,4,595,1,1,0,-2,0,1
788,138,11,0,0.18342426227972808,5,583,0,2,1,1,1,0
788,138,11,0,0.18342426227972808,6,596,1,2,1,1,0,1
789,139,11,0,0.18342426227972808,1,589.872,0,0,-1,1,1,0
789,139,11,0,0.18342426227972808,2,595.683,1,0,-1,1,0,1
789,139,11,0,0.18342426227972808,3,647,0,1,0,-2,1,0
789,139,11,0,0.18342426227972808,4,650,1,1,0,-2,0,1
789,139,11,0,0.18342426227972808,5,618,0,2,1,1,1,0
789,139,11,0,0.18342426227972808,6,650,1,2,1,1,0,1
790,140,11,1,0.18342426227972808,1,589.872,0,0,-1,1,1,0
790,140,11,1,0.18342426227972808,2,595.683,1,0,-1,1,0,1
790,140,11,1,0.18342426227972808,3,649,0,1,0,-2,1,0
790,140,11,1,0.18342426227972808,4,650,1,1,0,-2,0,1
790,140,11,1,0.18342426227972808,5,629,0,2,1,1,1,0
790,140,11,1,0.18342426227972808,6,628,1,2,1,1,0,1
791,141,11,0,0.18342426227972808,1,589.872,0,0,-1,1,1,0
791,141,11,0,0.18342426227972808,2,595.683,1,0,-1,1,0,1
791,141,11,0,0.18342426227972808,3,645,0,1,0,-2,1,0
791,141,11,0,0.18342426227972808,4,648,1,1,0,-2,0,1
791,141,11,0,0.18342426227972808,5,611,0,2,1,1,1,0
791,141,11,0,0.18342426227972808,6,611,1,2,1,1,0,1
792,142,11,0,0.18342426227972808,1,589.872,0,0,-1,1,1,0
792,142,11,0,0.18342426227972808,2,595.683,1,0,-1,1,0,1
792,142,11,0,0.18342426227972808,3,649,0,1,0,-2,1,0
792,142,11,0,0.18342426227972808,4,653,1,1,0,-2,0,1
792,142,11,0,0.18342426227972808,5,658,0,2,1,1,1,0
792,142,11,0,0.18342426227972808,6,663,1,2,1,1,0,1
793,143,11,0,0.18342426227972808,1,589.872,0,0,-1,1,1,0
793,143,11,0,0.18342426227972808,2,595.683,1,0,-1,1,0,1
793,143,11,0,0.18342426227972808,3,651,0,1,0,-2,1,0
793,143,11,0,0.18342426227972808,4,655,1,1,0,-2,0,1
793,143,11,0,0.18342426227972808,5,594,0,2,1,1,1,0
793,143,11,0,0.18342426227972808,6,600,1,2,1,1,0,1
794,144,11,1,0.18342426227972808,1,582,0,0,-1,1,1,0
794,144,11,1,0.18342426227972808,2,568,1,0,-1,1,0,1
794,144,11,1,0.18342426227972808,3,641,0,1,0,-2,1,0
794,144,11,1,0.18342426227972808,4,635,1,1,0,-2,0,1
794,144,11,1,0.18342426227972808,5,634,0,2,1,1,1,0
794,144,11,1,0.18342426227972808,6,622,1,2,1,1,0,1
795,145,11,0,0.18342426227972808,1,586,0,0,-1,1,1,0
795,145,11,0,0.18342426227972808,2,607,1,0,-1,1,0,1
795,145,11,0,0.18342426227972808,3,650,0,1,0,-2,1,0
795,145,11,0,0.18342426227972808,4,660,1,1,0,-2,0,1
795,145,11,0,0.18342426227972808,5,649,0,2,1,1,1,0
795,145,11,0,0.18342426227972808,6,646,1,2,1,1,0,1
796,146,11,0,0.18342426227972808,1,591,0,0,-1,1,1,0
796,146,11,0,0.18342426227972808,2,569,1,0,-1,1,0,1
796,146,11,0,0.18342426227972808,3,646,0,1,0,-2,1,0
796,146,11,0,0.18342426227972808,4,637,1,1,0,-2,0,1
796,146,11,0,0.18342426227972808,5,622,0,2,1,1,1,0
796,146,11,0,0.18342426227972808,6,651,1,2,1,1,0,1
797,147,11,0,0.18342426227972808,1,589.872,0,0,-1,1,1,0
797,147,11,0,0.18342426227972808,2,595.683,1,0,-1,1,0,1
797,147,11,0,0.18342426227972808,3,649,0,1,0,-2,1,0
797,147,11,0,0.18342426227972808,4,653,1,1,0,-2,0,1
797,147,11,0,0.18342426227972808,5,601,0,2,1,1,1,0
797,147,11,0,0.18342426227972808,6,609,1,2,1,1,0,1
798,148,11,1,0.18342426227972808,1,589.872,0,0,-1,1,1,0
798,148,11,1,0.18342426227972808,2,595.683,1,0,-1,1,0,1
798,148,11,1,0.18342426227972808,3,650,0,1,0,-2,1,0
798,148,11,1,0.18342426227972808,4,652,1,1,0,-2,0,1
798,148,11,1,0.18342426227972808,5,668,0,2,1,1,1,0
798,148,11,1,0.18342426227972808,6,629,1,2,1,1,0,1
799,149,11,1,0.18342426227972808,1,610,0,0,-1,1,1,0
799,149,11,1,0.18342426227972808,2,607,1,0,-1,1,0,1
799,149,11,1,0.18342426227972808,3,669,0,1,0,-2,1,0
799,149,11,1,0.18342426227972808,4,666,1,1,0,-2,0,1
799,149,11,1,0.18342426227972808,5,658,0,2,1,1,1,0
799,149,11,1,0.18342426227972808,6,633,1,2,1,1,0,1
800,150,11,0,0.18342426227972808,1,585,0,0,-1,1,1,0
800,150,11,0,0.18342426227972808,2,535,1,0,-1,1,0,1
800,150,11,0,0.18342426227972808,3,641,0,1,0,-2,1,0
800,150,11,0,0.18342426227972808,4,621,1,1,0,-2,0,1
800,150,11,0,0.18342426227972808,5,630,0,2,1,1,1,0
800,150,11,0,0.18342426227972808,6,632,1,2,1,1,0,1
801,151,11,0,0.18342426227972808,1,604,0,0,-1,1,1,0
801,151,11,0,0.18342426227972808,2,590,1,0,-1,1,0,1
801,151,11,0,0.18342426227972808,3,651,0,1,0,-2,1,0
801,151,11,0,0.18342426227972808,4,646,1,1,0,-2,0,1
801,151,11,0,0.18342426227972808,5,637,0,2,1,1,1,0
801,151,11,0,0.18342426227972808,6,652,1,2,1,1,0,1
802,152,11,1,0.18342426227972808,1,529,0,0,-1,1,1,0
802,152,11,1,0.18342426227972808,2,535,1,0,-1,1,0,1
802,152,11,1,0.18342426227972808,3,598,0,1,0,-2,1,0
802,152,11,1,0.18342426227972808,4,600,1,1,0,-2,0,1
802,152,11,1,0.18342426227972808,5,592,0,2,1,1,1,0
802,152,11,1,0.18342426227972808,6,602,1,2,1,1,0,1
803,153,11,0,0.18342426227972808,1,557,0,0,-1,1,1,0
803,153,11,0,0.18342426227972808,2,527,1,0,-1,1,0,1
803,153,11,0,0.18342426227972808,3,613,0,1,0,-2,1,0
803,153,11,0,0.18342426227972808,4,601,1,1,0,-2,0,1
803,153,11,0,0.18342426227972808,5,649,0,2,1,1,1,0
803,153,11,0,0.18342426227972808,6,650,1,2,1,1,0,1
804,154,11,0,0.18342426227972808,1,605,0,0,-1,1,1,0
804,154,11,0,0.18342426227972808,2,627,1,0,-1,1,0,1
804,154,11,0,0.18342426227972808,3,667,0,1,0,-2,1,0
804,154,11,0,0.18342426227972808,4,676,1,1,0,-2,0,1
804,154,11,0,0.18342426227972808,5,692,0,2,1,1,1,0
804,154,11,0,0.18342426227972808,6,715,1,2,1,1,0,1
805,155,11,1,0.18342426227972808,1,543,0,0,-1,1,1,0
805,155,11,1,0.18342426227972808,2,569,1,0,-1,1,0,1
805,155,11,1,0.18342426227972808,3,617,0,1,0,-2,1,0
805,155,11,1,0.18342426227972808,4,627,1,1,0,-2,0,1
805,155,11,1,0.18342426227972808,5,623,0,2,1,1,1,0
805,155,11,1,0.18342426227972808,6,635,1,2,1,1,0,1
806,156,11,0,0.18342426227972808,1,539,0,0,-1,1,1,0
806,156,11,0,0.18342426227972808,2,545,1,0,-1,1,0,1
806,156,11,0,0.18342426227972808,3,601,0,1,0,-2,1,0
806,156,11,0,0.18342426227972808,4,606,1,1,0,-2,0,1
806,156,11,0,0.18342426227972808,5,616,0,2,1,1,1,0
806,156,11,0,0.18342426227972808,6,605,1,2,1,1,0,1
807,157,11,0,0.18342426227972808,1,543,0,0,-1,1,1,0
807,157,11,0,0.18342426227972808,2,547,1,0,-1,1,0,1
807,157,11,0,0.18342426227972808,3,608,0,1,0,-2,1,0
807,157,11,0,0.18342426227972808,4,611,1,1,0,-2,0,1
807,157,11,0,0.18342426227972808,5,618,0,2,1,1,1,0
807,157,11,0,0.18342426227972808,6,644,1,2,1,1,0,1
808,158,11,1,0.18342426227972808,1,519,0,0,-1,1,1,0
808,158,11,1,0.18342426227972808,2,547,1,0,-1,1,0,1
808,158,11,1,0.18342426227972808,3,592,0,1,0,-2,1,0
808,158,11,1,0.18342426227972808,4,603,1,1,0,-2,0,1
808,158,11,1,0.18342426227972808,5,611,0,2,1,1,1,0
808,158,11,1,0.18342426227972808,6,635,1,2,1,1,0,1
809,159,11,1,0.18342426227972808,1,591,0,0,-1,1,1,0
809,159,11,1,0.18342426227972808,2,605,1,0,-1,1,0,1
809,159,11,1,0.18342426227972808,3,653,0,1,0,-2,1,0
809,159,11,1,0.18342426227972808,4,658,1,1,0,-2,0,1
809,159,11,1,0.18342426227972808,5,664,0,2,1,1,1,0
809,159,11,1,0.18342426227972808,6,664,1,2,1,1,0,1
810,160,11,1,0.18342426227972808,1,617,0,0,-1,1,1,0
810,160,11,1,0.18342426227972808,2,654,1,0,-1,1,0,1
810,160,11,1,0.18342426227972808,3,678,0,1,0,-2,1,0
810,160,11,1,0.18342426227972808,4,690,1,1,0,-2,0,1
810,160,11,1,0.18342426227972808,5,668,0,2,1,1,1,0
810,160,11,1,0.18342426227972808,6,708,1,2,1,1,0,1
811,161,11,1,0.18342426227972808,1,584,0,0,-1,1,1,0
811,161,11,1,0.18342426227972808,2,545,1,0,-1,1,0,1
811,161,11,1,0.18342426227972808,3,643,0,1,0,-2,1,0
811,161,11,1,0.18342426227972808,4,627,1,1,0,-2,0,1
811,161,11,1,0.18342426227972808,5,657,0,2,1,1,1,0
811,161,11,1,0.18342426227972808,6,619,1,2,1,1,0,1
812,162,11,0,0.18342426227972808,1,600,0,0,-1,1,1,0
812,162,11,0,0.18342426227972808,2,657,1,0,-1,1,0,1
812,162,11,0,0.18342426227972808,3,659,0,1,0,-2,1,0
812,162,11,0,0.18342426227972808,4,683,1,1,0,-2,0,1
812,162,11,0,0.18342426227972808,5,651,0,2,1,1,1,0
812,162,11,0,0.18342426227972808,6,695,1,2,1,1,0,1
813,163,11,0,0.18342426227972808,1,589.872,0,0,-1,1,1,0
813,163,11,0,0.18342426227972808,2,595.683,1,0,-1,1,0,1
813,163,11,0,0.18342426227972808,3,646,0,1,0,-2,1,0
813,163,11,0,0.18342426227972808,4,650,1,1,0,-2,0,1
813,163,11,0,0.18342426227972808,5,611,0,2,1,1,1,0
813,163,11,0,0.18342426227972808,6,623,1,2,1,1,0,1
814,164,11,0,0.18342426227972808,1,589.872,0,0,-1,1,1,0
814,164,11,0,0.18342426227972808,2,595.683,1,0,-1,1,0,1
814,164,11,0,0.18342426227972808,3,649,0,1,0,-2,1,0
814,164,11,0,0.18342426227972808,4,653,1,1,0,-2,0,1
814,164,11,0,0.18342426227972808,5,614,0,2,1,1,1,0
814,164,11,0,0.18342426227972808,6,609,1,2,1,1,0,1
815,165,11,1,0.18342426227972808,1,588,0,0,-1,1,1,0
815,165,11,1,0.18342426227972808,2,584,1,0,-1,1,0,1
815,165,11,1,0.18342426227972808,3,653,0,1,0,-2,1,0
815,165,11,1,0.18342426227972808,4,649,1,1,0,-2,0,1
815,165,11,1,0.18342426227972808,5,625,0,2,1,1,1,0
815,165,11,1,0.18342426227972808,6,631,1,2,1,1,0,1
816,166,11,0,0.18342426227972808,1,511,0,0,-1,1,1,0
816,166,11,0,0.18342426227972808,2,518,1,0,-1,1,0,1
816,166,11,0,0.18342426227972808,3,577,0,1,0,-2,1,0
816,166,11,0,0.18342426227972808,4,581,1,1,0,-2,0,1
816,166,11,0,0.18342426227972808,5,585,0,2,1,1,1,0
816,166,11,0,0.18342426227972808,6,604,1,2,1,1,0,1
817,167,11,1,0.18342426227972808,1,540,0,0,-1,1,1,0
817,167,11,1,0.18342426227972808,2,572,1,0,-1,1,0,1
817,167,11,1,0.18342426227972808,3,611,0,1,0,-2,1,0
817,167,11,1,0.18342426227972808,4,625,1,1,0,-2,0,1
817,167,11,1,0.18342426227972808,5,632,0,2,1,1,1,0
817,167,11,1,0.18342426227972808,6,623,1,2,1,1,0,1
818,168,11,0,0.18342426227972808,1,536,0,0,-1,1,1,0
818,168,11,0,0.18342426227972808,2,535,1,0,-1,1,0,1
818,168,11,0,0.18342426227972808,3,602,0,1,0,-2,1,0
818,168,11,0,0.18342426227972808,4,604,1,1,0,-2,0,1
818,168,11,0,0.18342426227972808,5,585,0,2,1,1,1,0
818,168,11,0,0.18342426227972808,6,589,1,2,1,1,0,1
819,169,11,0,0.18342426227972808,1,564,0,0,-1,1,1,0
819,169,11,0,0.18342426227972808,2,594,1,0,-1,1,0,1
819,169,11,0,0.18342426227972808,3,621,0,1,0,-2,1,0
819,169,11,0,0.18342426227972808,4,636,1,1,0,-2,0,1
819,169,11,0,0.18342426227972808,5,649,0,2,1,1,1,0
819,169,11,0,0.18342426227972808,6,644,1,2,1,1,0,1
820,170,11,0,0.18342426227972808,1,589.872,0,0,-1,1,1,0
820,170,11,0,0.18342426227972808,2,595.683,1,0,-1,1,0,1
820,170,11,0,0.18342426227972808,3,645,0,1,0,-2,1,0
820,170,11,0,0.18342426227972808,4,647,1,1,0,-2,0,1
820,170,11,0,0.18342426227972808,5,601,0,2,1,1,1,0
820,170,11,0,0.18342426227972808,6,638,1,2,1,1,0,1
821,171,11,0,0.18342426227972808,1,612,0,0,-1,1,1,0
821,171,11,0,0.18342426227972808,2,629,1,0,-1,1,0,1
821,171,11,0,0.18342426227972808,3,662,0,1,0,-2,1,0
821,171,11,0,0.18342426227972808,4,670,1,1,0,-2,0,1
821,171,11,0,0.18342426227972808,5,690,0,2,1,1,1,0
821,171,11,0,0.18342426227972808,6,659,1,2,1,1,0,1
822,172,11,0,0.18342426227972808,1,534,0,0,-1,1,1,0
822,172,11,0,0.18342426227972808,2,554,1,0,-1,1,0,1
822,172,11,0,0.18342426227972808,3,602,0,1,0,-2,1,0
822,172,11,0,0.18342426227972808,4,615,1,1,0,-2,0,1
822,172,11,0,0.18342426227972808,5,620,0,2,1,1,1,0
822,172,11,0,0.18342426227972808,6,591,1,2,1,1,0,1
823,173,11,0,0.18342426227972808,1,641,0,0,-1,1,1,0
823,173,11,0,0.18342426227972808,2,601,1,0,-1,1,0,1
823,173,11,0,0.18342426227972808,3,684,0,1,0,-2,1,0
823,173,11,0,0.18342426227972808,4,668,1,1,0,-2,0,1
823,173,11,0,0.18342426227972808,5,668,0,2,1,1,1,0
823,173,11,0,0.18342426227972808,6,651,1,2,1,1,0,1
824,174,11,0,0.18342426227972808,1,589.872,0,0,-1,1,1,0
824,174,11,0,0.18342426227972808,2,595.683,1,0,-1,1,0,1
824,174,11,0,0.18342426227972808,3,647,0,1,0,-2,1,0
824,174,11,0,0.18342426227972808,4,650,1,1,0,-2,0,1
824,174,11,0,0.18342426227972808,5,607,0,2,1,1,1,0
824,174,11,0,0.18342426227972808,6,617,1,2,1,1,0,1
825,175,11,0,0.18342426227972808,1,589.872,0,0,-1,1,1,0
825,175,11,0,0.18342426227972808,2,595.683,1,0,-1,1,0,1
825,175,11,0,0.18342426227972808,3,649,0,1,0,-2,1,0
825,175,11,0,0.18342426227972808,4,652,1,1,0,-2,0,1
825,175,11,0,0.18342426227972808,5,594,0,2,1,1,1,0
825,175,11,0,0.18342426227972808,6,607,1,2,1,1,0,1
826,176,11,0,0.18342426227972808,1,589.872,0,0,-1,1,1,0
826,176,11,0,0.18342426227972808,2,595.683,1,0,-1,1,0,1
826,176,11,0,0.18342426227972808,3,648,0,1,0,-2,1,0
826,176,11,0,0.18342426227972808,4,653,1,1,0,-2,0,1
826,176,11,0,0.18342426227972808,5,690,0,2,1,1,1,0
826,176,11,0,0.18342426227972808,6,666,1,2,1,1,0,1
827,177,11,1,0.18342426227972808,1,620,0,0,-1,1,1,0
827,177,11,1,0.18342426227972808,2,631,1,0,-1,1,0,1
827,177,11,1,0.18342426227972808,3,677,0,1,0,-2,1,0
827,177,11,1,0.18342426227972808,4,679,1,1,0,-2,0,1
827,177,11,1,0.18342426227972808,5,670,0,2,1,1,1,0
827,177,11,1,0.18342426227972808,6,683,1,2,1,1,0,1
828,178,11,1,0.18342426227972808,1,666,0,0,-1,1,1,0
828,178,11,1,0.18342426227972808,2,620,1,0,-1,1,0,1
828,178,11,1,0.18342426227972808,3,707,0,1,0,-2,1,0
828,178,11,1,0.18342426227972808,4,682,1,1,0,-2,0,1
828,178,11,1,0.18342426227972808,5,670,0,2,1,1,1,0
828,178,11,1,0.18342426227972808,6,695,1,2,1,1,0,1
829,179,11,0,0.18342426227972808,1,584,0,0,-1,1,1,0
829,179,11,0,0.18342426227972808,2,616,1,0,-1,1,0,1
829,179,11,0,0.18342426227972808,3,652,0,1,0,-2,1,0
829,179,11,0,0.18342426227972808,4,667,1,1,0,-2,0,1
829,179,11,0,0.18342426227972808,5,637,0,2,1,1,1,0
829,179,11,0,0.18342426227972808,6,659,1,2,1,1,0,1
830,180,11,0,0.18342426227972808,1,550,0,0,-1,1,1,0
830,180,11,0,0.18342426227972808,2,569,1,0,-1,1,0,1
830,180,11,0,0.18342426227972808,3,614,0,1,0,-2,1,0
830,180,11,0,0.18342426227972808,4,624,1,1,0,-2,0,1
830,180,11,0,0.18342426227972808,5,603,0,2,1,1,1,0
830,180,11,0,0.18342426227972808,6,617,1,2,1,1,0,1
831,181,11,1,0.18342426227972808,1,589.872,0,0,-1,1,1,0
831,181,11,1,0.18342426227972808,2,595.683,1,0,-1,1,0,1
831,181,11,1,0.18342426227972808,3,649,0,1,0,-2,1,0
831,181,11,1,0.18342426227972808,4,649,1,1,0,-2,0,1
831,181,11,1,0.18342426227972808,5,622,0,2,1,1,1,0
831,181,11,1,0.18342426227972808,6,620,1,2,1,1,0,1
832,182,11,1,0.18342426227972808,1,589.872,0,0,-1,1,1,0
832,182,11,1,0.18342426227972808,2,595.683,1,0,-1,1,0,1
832,182,11,1,0.18342426227972808,3,649,0,1,0,-2,1,0
832,182,11,1,0.18342426227972808,4,648,1,1,0,-2,0,1
832,182,11,1,0.18342426227972808,5,605,0,2,1,1,1,0
832,182,11,1,0.18342426227972808,6,659,1,2,1,1,0,1
833,183,11,0,0.18342426227972808,1,556,0,0,-1,1,1,0
833,183,11,0,0.18342426227972808,2,543,1,0,-1,1,0,1
833,183,11,0,0.18342426227972808,3,614,0,1,0,-2,1,0
833,183,11,0,0.18342426227972808,4,609,1,1,0,-2,0,1
833,183,11,0,0.18342426227972808,5,634,0,2,1,1,1,0
833,183,11,0,0.18342426227972808,6,628,1,2,1,1,0,1
834,184,11,0,0.18342426227972808,1,599,0,0,-1,1,1,0
834,184,11,0,0.18342426227972808,2,618,1,0,-1,1,0,1
834,184,11,0,0.18342426227972808,3,661,0,1,0,-2,1,0
834,184,11,0,0.18342426227972808,4,671,1,1,0,-2,0,1
834,184,11,0,0.18342426227972808,5,658,0,2,1,1,1,0
834,184,11,0,0.18342426227972808,6,652,1,2,1,1,0,1
835,185,11,1,0.18342426227972808,1,589.872,0,0,-1,1,1,0
835,185,11,1,0.18342426227972808,2,595.683,1,0,-1,1,0,1
835,185,11,1,0.18342426227972808,3,651,0,1,0,-2,1,0
835,185,11,1,0.18342426227972808,4,653,1,1,0,-2,0,1
835,185,11,1,0.18342426227972808,5,644,0,2,1,1,1,0
835,185,11,1,0.18342426227972808,6,632,1,2,1,1,0,1
836,186,11,0,0.18342426227972808,1,589.872,0,0,-1,1,1,0
836,186,11,0,0.18342426227972808,2,595.683,1,0,-1,1,0,1
836,186,11,0,0.18342426227972808,3,651,0,1,0,-2,1,0
836,186,11,0,0.18342426227972808,4,655,1,1,0,-2,0,1
836,186,11,0,0.18342426227972808,5,577,0,2,1,1,1,0
836,186,11,0,0.18342426227972808,6,602,1,2,1,1,0,1
837,187,11,0,0.18342426227972808,1,524,0,0,-1,1,1,0
837,187,11,0,0.18342426227972808,2,529,1,0,-1,1,0,1
837,187,11,0,0.18342426227972808,3,590,0,1,0,-2,1,0
837,187,11,0,0.18342426227972808,4,595,1,1,0,-2,0,1
837,187,11,0,0.18342426227972808,5,642,0,2,1,1,1,0
837,187,11,0,0.18342426227972808,6,612,1,2,1,1,0,1
838,188,11,0,0.18342426227972808,1,547,0,0,-1,1,1,0
838,188,11,0,0.18342426227972808,2,550,1,0,-1,1,0,1
838,188,11,0,0.18342426227972808,3,614,0,1,0,-2,1,0
838,188,11,0,0.18342426227972808,4,618,1,1,0,-2,0,1
838,188,11,0,0.18342426227972808,5,634,0,2,1,1,1,0
838,188,11,0,0.18342426227972808,6,620,1,2,1,1,0,1
839,189,11,1,0.18342426227972808,1,557,0,0,-1,1,1,0
839,189,11,1,0.18342426227972808,2,587,1,0,-1,1,0,1
839,189,11,1,0.18342426227972808,3,625,0,1,0,-2,1,0
839,189,11,1,0.18342426227972808,4,636,1,1,0,-2,0,1
839,189,11,1,0.18342426227972808,5,632,0,2,1,1,1,0
839,189,11,1,0.18342426227972808,6,644,1,2,1,1,0,1
840,190,11,0,0.18342426227972808,1,632,0,0,-1,1,1,0
840,190,11,0,0.18342426227972808,2,646,1,0,-1,1,0,1
840,190,11,0,0.18342426227972808,3,686,0,1,0,-2,1,0
840,190,11,0,0.18342426227972808,4,691,1,1,0,-2,0,1
840,190,11,0,0.18342426227972808,5,670,0,2,1,1,1,0
840,190,11,0,0.18342426227972808,6,691,1,2,1,1,0,1
841,191,11,1,0.18342426227972808,1,536,0,0,-1,1,1,0
841,191,11,1,0.18342426227972808,2,545,1,0,-1,1,0,1
841,191,11,1,0.18342426227972808,3,597,0,1,0,-2,1,0
841,191,11,1,0.18342426227972808,4,599,1,1,0,-2,0,1
841,191,11,1,0.18342426227972808,5,622,0,2,1,1,1,0
841,191,11,1,0.18342426227972808,6,619,1,2,1,1,0,1
842,192,11,0,0.18342426227972808,1,604,0,0,-1,1,1,0
842,192,11,0,0.18342426227972808,2,576,1,0,-1,1,0,1
842,192,11,0,0.18342426227972808,3,653,0,1,0,-2,1,0
842,192,11,0,0.18342426227972808,4,642,1,1,0,-2,0,1
842,192,11,0,0.18342426227972808,5,629,0,2,1,1,1,0
842,192,11,0,0.18342426227972808,6,633,1,2,1,1,0,1
