School,Student,Treat,Gender,Pretest,MeanPretest,TXG,Index1,Response,D1,D2,TreatCAT,Gendercat,DV
12,238,-0.5,0.5,43.05811309814453,51.03208541870117,-0.25,2,55.82174301147461,0,1,0,0.5,Y2
12,239,-0.5,-0.5,62.4718017578125,51.03208541870117,0.25,1,41.583595275878906,1,0,0,-0.5,Y1
12,239,-0.5,-0.5,62.4718017578125,51.03208541870117,0.25,2,53.82898712158203,0,1,0,-0.5,Y2
12,240,-0.5,0.5,39.16097640991211,51.03208541870117,-0.25,1,44.02338409423828,1,0,0,0.5,Y1
12,240,-0.5,0.5,39.16097640991211,51.03208541870117,-0.25,2,52.5126838684082,0,1,0,0.5,Y2
13,241,-0.5,-0.5,43.379798889160156,49.33480453491211,0.25,1,43.39519500732422,1,0,0,-0.5,Y1
13,241,-0.5,-0.5,43.379798889160156,49.33480453491211,0.25,2,47.932735443115234,0,1,0,-0.5,Y2
13,242,-0.5,0.5,60.939613342285156,49.33480453491211,-0.25,1,49.36354064941406,1,0,0,0.5,Y1
13,242,-0.5,0.5,60.939613342285156,49.33480453491211,-0.25,2,50.41717529296875,0,1,0,0.5,Y2
13,243,-0.5,-0.5,60.96631622314453,49.33480453491211,0.25,1,62.200096130371094,1,0,0,-0.5,Y1
13,243,-0.5,-0.5,60.96631622314453,49.33480453491211,0.25,2,55.77561950683594,0,1,0,-0.5,Y2
13,244,-0.5,0.5,42.15713119506836,49.33480453491211,-0.25,1,43.93089294433594,1,0,0,0.5,Y1
13,244,-0.5,0.5,42.15713119506836,49.33480453491211,-0.25,2,38.73820877075195,0,1,0,0.5,Y2
13,245,-0.5,-0.5,58.0890998840332,49.33480453491211,0.25,1,31.163684844970703,1,0,0,-0.5,Y1
13,245,-0.5,-0.5,58.0890998840332,49.33480453491211,0.25,2,48.71450424194336,0,1,0,-0.5,Y2
13,246,-0.5,0.5,45.35205841064453,49.33480453491211,-0.25,1,44.12889862060547,1,0,0,0.5,Y1
13,246,-0.5,0.5,45.35205841064453,49.33480453491211,-0.25,2,53.95909881591797,0,1,0,0.5,Y2
13,247,-0.5,-0.5,46.62907028198242,49.33480453491211,0.25,1,37.487281799316406,1,0,0,-0.5,Y1
13,247,-0.5,-0.5,46.62907028198242,49.33480453491211,0.25,2,40.18772888183594,0,1,0,-0.5,Y2
13,248,-0.5,0.5,55.08442687988281,49.33480453491211,-0.25,1,60.19995880126953,1,0,0,0.5,Y1
13,248,-0.5,0.5,55.08442687988281,49.33480453491211,-0.25,2,68.04438781738281,0,1,0,0.5,Y2
13,249,-0.5,-0.5,50.89826965332031,49.33480453491211,0.25,1,30.91548728942871,1,0,0,-0.5,Y1
13,249,-0.5,-0.5,50.89826965332031,49.33480453491211,0.25,2,41.26492691040039,0,1,0,-0.5,Y2
13,250,-0.5,0.5,66.116546630859375,49.33480453491211,-0.25,1,50.73787307739258,1,0,0,0.5,Y1
13,250,-0.5,0.5,66.116546630859375,49.33480453491211,-0.25,2,72.26556396484375,0,1,0,0.5,Y2
13,251,-0.5,-0.5,46.308223724365234,49.33480453491211,0.25,1,49.43341064453125,1,0,0,-0.5,Y1
13,251,-0.5,-0.5,46.308223724365234,49.33480453491211,0.25,2,39.740386962890625,0,1,0,-0.5,Y2
13,252,-0.5,0.5,56.82986831665039,49.33480453491211,-0.25,1,47.786624908447266,1,0,0,0.5,Y1
13,252,-0.5,0.5,56.82986831665039,49.33480453491211,-0.25,2,55.11836624145508,0,1,0,0.5,Y2
13,253,-0.5,-0.5,34.399070739746094,49.33480453491211,0.25,1,24.442554473876953,1,0,0,-0.5,Y1
13,253,-0.5,-0.5,34.399070739746094,49.33480453491211,0.25,2,39.0582160949707,0,1,0,-0.5,Y2
13,254,-0.5,0.5,58.545799255371094,49.33480453491211,-0.25,1,59.31517791748047,1,0,0,0.5,Y1
13,254,-0.5,0.5,58.545799255371094,49.33480453491211,-0.25,2,65.99070739746094,0,1,0,0.5,Y2
13,255,-0.5,-0.5,37.89973068237305,49.33480453491211,0.25,1,31.053125381469727,1,0,0,-0.5,Y1
13,255,-0.5,-0.5,37.89973068237305,49.33480453491211,0.25,2,34.67247772216797,0,1,0,-0.5,Y2
13,256,-0.5,0.5,38.55723190307617,49.33480453491211,-0.25,1,31.655895233154297,1,0,0,0.5,Y1
13,256,-0.5,0.5,38.55723190307617,49.33480453491211,-0.25,2,35.36700439453125,0,1,0,0.5,Y2
13,257,-0.5,-0.5,44.2034912109375,49.33480453491211,0.25,1,20.56598663330078,1,0,0,-0.5,Y1
13,257,-0.5,-0.5,44.2034912109375,49.33480453491211,0.25,2,32.75657653808594,0,1,0,-0.5,Y2
13,258,-0.5,0.5,47.9984130859375,49.33480453491211,-0.25,1,40.724212646484375,1,0,0,0.5,Y1
13,258,-0.5,0.5,47.9984130859375,49.33480453491211,-0.25,2,48.36457443237305,0,1,0,0.5,Y2
13,259,-0.5,-0.5,49.204349517822266,49.33480453491211,0.25,1,46.70250701904297,1,0,0,-0.5,Y1
13,259,-0.5,-0.5,49.204349517822266,49.33480453491211,0.25,2,55.94508743286133,0,1,0,-0.5,Y2
13,260,-0.5,0.5,43.13758850097656,49.33480453491211,-0.25,1,26.31105613708496,1,0,0,0.5,Y1
13,260,-0.5,0.5,43.13758850097656,49.33480453491211,-0.25,2,33.87994384765625,0,1,0,0.5,Y2
14,261,-0.5,-0.5,68.717987060546875,52.989295959472656,0.25,1,55.12978744506836,1,0,0,-0.5,Y1
14,261,-0.5,-0.5,68.717987060546875,52.989295959472656,0.25,2,56.400577545166016,0,1,0,-0.5,Y2
14,262,-0.5,0.5,50.628761291503906,52.989295959472656,-0.25,1,56.597816467285156,1,0,0,0.5,Y1
14,262,-0.5,0.5,50.628761291503906,52.989295959472656,-0.25,2,51.36214828491211,0,1,0,0.5,Y2
14,263,-0.5,-0.5,46.47870635986328,52.989295959472656,0.25,1,41.22233200073242,1,0,0,-0.5,Y1
14,263,-0.5,-0.5,46.47870635986328,52.989295959472656,0.25,2,51.470611572265625,0,1,0,-0.5,Y2
14,264,-0.5,0.5,60.32897186279297,52.989295959472656,-0.25,1,62.01288986206055,1,0,0,0.5,Y1
14,264,-0.5,0.5,60.32897186279297,52.989295959472656,-0.25,2,47.38957977294922,0,1,0,0.5,Y2
14,265,-0.5,-0.5,45.57434844970703,52.989295959472656,0.25,1,50.0870246887207,1,0,0,-0.5,Y1
14,265,-0.5,-0.5,45.57434844970703,52.989295959472656,0.25,2,46.729705810546875,0,1,0,-0.5,Y2
14,266,-0.5,0.5,34.662513732910156,52.989295959472656,-0.25,1,40.05829620361328,1,0,0,0.5,Y1
14,266,-0.5,0.5,34.662513732910156,52.989295959472656,-0.25,2,25.463808059692383,0,1,0,0.5,Y2
14,267,-0.5,-0.5,50.20295715332031,52.989295959472656,0.25,1,41.88630676269531,1,0,0,-0.5,Y1
14,267,-0.5,-0.5,50.20295715332031,52.989295959472656,0.25,2,50.919761657714844,0,1,0,-0.5,Y2
14,268,-0.5,0.5,52.88043212890625,52.989295959472656,-0.25,1,69.5908432006836,1,0,0,0.5,Y1
14,268,-0.5,0.5,52.88043212890625,52.989295959472656,-0.25,2,35.303611755371094,0,1,0,0.5,Y2
14,269,-0.5,-0.5,45.40636444091797,52.989295959472656,0.25,1,55.29058074951172,1,0,0,-0.5,Y1
14,269,-0.5,-0.5,45.40636444091797,52.989295959472656,0.25,2,37.90008544921875,0,1,0,-0.5,Y2
14,270,-0.5,0.5,56.93758773803711,52.989295959472656,-0.25,1,38.22938919067383,1,0,0,0.5,Y1
14,270,-0.5,0.5,56.93758773803711,52.989295959472656,-0.25,2,54.75330352783203,0,1,0,0.5,Y2
14,271,-0.5,-0.5,54.772586822509766,52.989295959472656,0.25,1,40.20585250854492,1,0,0,-0.5,Y1
14,271,-0.5,-0.5,54.772586822509766,52.989295959472656,0.25,2,53.20817565917969,0,1,0,-0.5,Y2
14,272,-0.5,0.5,51.14851760864258,52.989295959472656,-0.25,1,48.49722671508789,1,0,0,0.5,Y1
14,272,-0.5,0.5,51.14851760864258,52.989295959472656,-0.25,2,41.85527801513672,0,1,0,0.5,Y2
14,273,-0.5,-0.5,61.21595764160156,52.989295959472656,0.25,1,45.37730407714844,1,0,0,-0.5,Y1
14,273,-0.5,-0.5,61.21595764160156,52.989295959472656,0.25,2,52.196250915527344,0,1,0,-0.5,Y2
14,274,-0.5,0.5,66.82981872558594,52.989295959472656,-0.25,1,57.90229415893555,1,0,0,0.5,Y1
14,274,-0.5,0.5,66.82981872558594,52.989295959472656,-0.25,2,75.19825744628906,0,1,0,0.5,Y2
14,275,-0.5,-0.5,54.03557586669922,52.989295959472656,0.25,1,57.07276153564453,1,0,0,-0.5,Y1
14,275,-0.5,-0.5,54.03557586669922,52.989295959472656,0.25,2,54.0662727355957,0,1,0,-0.5,Y2
14,276,-0.5,0.5,68.7270736694336,52.989295959472656,-0.25,1,48.84673309326172,1,0,0,0.5,Y1
14,276,-0.5,0.5,68.7270736694336,52.989295959472656,-0.25,2,66.9329833984375,0,1,0,0.5,Y2
14,277,-0.5,-0.5,59.641136169433594,52.989295959472656,0.25,1,57.183250427246094,1,0,0,-0.5,Y1
14,277,-0.5,-0.5,59.641136169433594,52.989295959472656,0.25,2,58.15883255004883,0,1,0,-0.5,Y2
14,278,-0.5,0.5,37.223365783691406,52.989295959472656,-0.25,1,31.3430118560791,1,0,0,0.5,Y1
14,278,-0.5,0.5,37.223365783691406,52.989295959472656,-0.25,2,25.2957820892334,0,1,0,0.5,Y2
14,279,-0.5,-0.5,46.712013244628906,52.989295959472656,0.25,1,45.78117370605469,1,0,0,-0.5,Y1
14,279,-0.5,-0.5,46.712013244628906,52.989295959472656,0.25,2,50.474971771240234,0,1,0,-0.5,Y2
14,280,-0.5,0.5,47.66127014160156,52.989295959472656,-0.25,1,36.97821044921875,1,0,0,0.5,Y1
14,280,-0.5,0.5,47.66127014160156,52.989295959472656,-0.25,2,32.78160095214844,0,1,0,0.5,Y2
15,281,-0.5,-0.5,66.25665283203125,51.083396911621094,0.25,1,51.56103515625,1,0,0,-0.5,Y1
15,281,-0.5,-0.5,66.25665283203125,51.083396911621094,0.25,2,51.04205322265625,0,1,0,-0.5,Y2
15,282,-0.5,0.5,53.93234634399414,51.083396911621094,-0.25,1,39.46664810180664,1,0,0,0.5,Y1
15,282,-0.5,0.5,53.93234634399414,51.083396911621094,-0.25,2,48.677467346191406,0,1,0,0.5,Y2
15,283,-0.5,-0.5,55.80324172973633,51.083396911621094,0.25,1,50.64618682861328,1,0,0,-0.5,Y1
15,283,-0.5,-0.5,55.80324172973633,51.083396911621094,0.25,2,46.490177154541016,0,1,0,-0.5,Y2
15,284,-0.5,0.5,59.026390075683594,51.083396911621094,-0.25,1,50.1224365234375,1,0,0,0.5,Y1
15,284,-0.5,0.5,59.026390075683594,51.083396911621094,-0.25,2,49.514183044433594,0,1,0,0.5,Y2
15,285,-0.5,-0.5,56.53535461425781,51.083396911621094,0.25,1,50.511043548583984,1,0,0,-0.5,Y1
15,285,-0.5,-0.5,56.53535461425781,51.083396911621094,0.25,2,52.72600555419922,0,1,0,-0.5,Y2
15,286,-0.5,0.5,48.65974807739258,51.083396911621094,-0.25,1,42.693817138671875,1,0,0,0.5,Y1
15,286,-0.5,0.5,48.65974807739258,51.083396911621094,-0.25,2,44.86842727661133,0,1,0,0.5,Y2
15,287,-0.5,-0.5,54.1068229675293,51.083396911621094,0.25,1,45.02642059326172,1,0,0,-0.5,Y1
15,287,-0.5,-0.5,54.1068229675293,51.083396911621094,0.25,2,29.68858528137207,0,1,0,-0.5,Y2
15,288,-0.5,0.5,37.52240753173828,51.083396911621094,-0.25,1,39.542381286621094,1,0,0,0.5,Y1
15,288,-0.5,0.5,37.52240753173828,51.083396911621094,-0.25,2,43.77626037597656,0,1,0,0.5,Y2
15,289,-0.5,-0.5,55.33824920654297,51.083396911621094,0.25,1,61.07678985595703,1,0,0,-0.5,Y1
15,289,-0.5,-0.5,55.33824920654297,51.083396911621094,0.25,2,46.9996337890625,0,1,0,-0.5,Y2
15,290,-0.5,0.5,50.75000762939453,51.083396911621094,-0.25,1,39.58374786376953,1,0,0,0.5,Y1
15,290,-0.5,0.5,50.75000762939453,51.083396911621094,-0.25,2,49.87931442260742,0,1,0,0.5,Y2
15,291,-0.5,-0.5,51.06129455566406,51.083396911621094,0.25,1,44.19424819946289,1,0,0,-0.5,Y1
15,291,-0.5,-0.5,51.06129455566406,51.083396911621094,0.25,2,50.82145690917969,0,1,0,-0.5,Y2
15,292,-0.5,0.5,55.089454650878906,51.083396911621094,-0.25,1,62.313804626464844,1,0,0,0.5,Y1
15,292,-0.5,0.5,55.089454650878906,51.083396911621094,-0.25,2,40.18071365356445,0,1,0,0.5,Y2
15,293,-0.5,-0.5,57.83728790283203,51.083396911621094,0.25,1,37.681358337402344,1,0,0,-0.5,Y1
15,293,-0.5,-0.5,57.83728790283203,51.083396911621094,0.25,2,50.03785705566406,0,1,0,-0.5,Y2
15,294,-0.5,0.5,55.31963348388672,51.083396911621094,-0.25,1,40.393035888671875,1,0,0,0.5,Y1
15,294,-0.5,0.5,55.31963348388672,51.083396911621094,-0.25,2,41.80723571777344,0,1,0,0.5,Y2
15,295,-0.5,-0.5,36.24873352050781,51.083396911621094,0.25,1,38.10942077636719,1,0,0,-0.5,Y1
15,295,-0.5,-0.5,36.24873352050781,51.083396911621094,0.25,2,41.37542724609375,0,1,0,-0.5,Y2
15,296,-0.5,0.5,41.689552307128906,51.083396911621094,-0.25,1,49.974525451660156,1,0,0,0.5,Y1
15,296,-0.5,0.5,41.689552307128906,51.083396911621094,-0.25,2,46.05076599121094,0,1,0,0.5,Y2
15,297,-0.5,-0.5,49.5600471496582,51.083396911621094,0.25,1,42.38892364501953,1,0,0,-0.5,Y1
15,297,-0.5,-0.5,49.5600471496582,51.083396911621094,0.25,2,52.04899215698242,0,1,0,-0.5,Y2
15,298,-0.5,0.5,38.45301055908203,51.083396911621094,-0.25,1,51.58622741699219,1,0,0,0.5,Y1
15,298,-0.5,0.5,38.45301055908203,51.083396911621094,-0.25,2,42.057701110839844,0,1,0,0.5,Y2
15,299,-0.5,-0.5,54.083702087402344,51.083396911621094,0.25,1,47.94910430908203,1,0,0,-0.5,Y1
15,299,-0.5,-0.5,54.083702087402344,51.083396911621094,0.25,2,59.785621643066406,0,1,0,-0.5,Y2
15,300,-0.5,0.5,44.39396667480469,51.083396911621094,-0.25,1,41.56330490112305,1,0,0,0.5,Y1
15,300,-0.5,0.5,44.39396667480469,51.083396911621094,-0.25,2,41.955020904541016,0,1,0,0.5,Y2
16,301,-0.5,-0.5,58.25851821899414,50.161705017089844,0.25,1,43.49688720703125,1,0,0,-0.5,Y1
16,301,-0.5,-0.5,58.25851821899414,50.161705017089844,0.25,2,57.64611053466797,0,1,0,-0.5,Y2
16,302,-0.5,0.5,47.295135498046875,50.161705017089844,-0.25,1,44.10184860229492,1,0,0,0.5,Y1
16,302,-0.5,0.5,47.295135498046875,50.161705017089844,-0.25,2,48.936710357666016,0,1,0,0.5,Y2
16,303,-0.5,-0.5,52.76893615722656,50.161705017089844,0.25,1,45.578697204589844,1,0,0,-0.5,Y1
16,303,-0.5,-0.5,52.76893615722656,50.161705017089844,0.25,2,50.062721252441406,0,1,0,-0.5,Y2
16,304,-0.5,0.5,49.3412971496582,50.161705017089844,-0.25,1,43.93208312988281,1,0,0,0.5,Y1
16,304,-0.5,0.5,49.3412971496582,50.161705017089844,-0.25,2,35.686214447021484,0,1,0,0.5,Y2
16,305,-0.5,-0.5,58.69129943847656,50.161705017089844,0.25,1,35.223854064941406,1,0,0,-0.5,Y1
16,305,-0.5,-0.5,58.69129943847656,50.161705017089844,0.25,2,50.347476959228516,0,1,0,-0.5,Y2
16,306,-0.5,0.5,47.902164459228516,50.161705017089844,-0.25,1,51.72628402709961,1,0,0,0.5,Y1
16,306,-0.5,0.5,47.902164459228516,50.161705017089844,-0.25,2,54.050636291503906,0,1,0,0.5,Y2
16,307,-0.5,-0.5,71.8721923828125,50.161705017089844,0.25,1,68.544281005859375,1,0,0,-0.5,Y1
16,307,-0.5,-0.5,71.8721923828125,50.161705017089844,0.25,2,55.301910400390625,0,1,0,-0.5,Y2
16,308,-0.5,0.5,53.06874084472656,50.161705017089844,-0.25,1,50.89899826049805,1,0,0,0.5,Y1
16,308,-0.5,0.5,53.06874084472656,50.161705017089844,-0.25,2,58.201778411865234,0,1,0,0.5,Y2
16,309,-0.5,-0.5,37.317840576171875,50.161705017089844,0.25,1,48.10066604614258,1,0,0,-0.5,Y1
16,309,-0.5,-0.5,37.317840576171875,50.161705017089844,0.25,2,45.59550857543945,0,1,0,-0.5,Y2
16,310,-0.5,0.5,54.511451721191406,50.161705017089844,-0.25,1,58.36014175415039,1,0,0,0.5,Y1
16,310,-0.5,0.5,54.511451721191406,50.161705017089844,-0.25,2,56.042335510253906,0,1,0,0.5,Y2
16,311,-0.5,-0.5,37.59375762939453,50.161705017089844,0.25,1,47.17709732055664,1,0,0,-0.5,Y1
16,311,-0.5,-0.5,37.59375762939453,50.161705017089844,0.25,2,48.427188873291016,0,1,0,-0.5,Y2
16,312,-0.5,0.5,56.2623176574707,50.161705017089844,-0.25,1,42.49647903442383,1,0,0,0.5,Y1
16,312,-0.5,0.5,56.2623176574707,50.161705017089844,-0.25,2,60.17642593383789,0,1,0,0.5,Y2
16,313,-0.5,-0.5,58.044715881347656,50.161705017089844,0.25,1,49.187721252441406,1,0,0,-0.5,Y1
16,313,-0.5,-0.5,58.044715881347656,50.161705017089844,0.25,2,57.954219818115234,0,1,0,-0.5,Y2
16,314,-0.5,0.5,33.7400016784668,50.161705017089844,-0.25,1,38.67314147949219,1,0,0,0.5,Y1
16,314,-0.5,0.5,33.7400016784668,50.161705017089844,-0.25,2,47.2468147277832,0,1,0,0.5,Y2
16,315,-0.5,-0.5,37.10523986816406,50.161705017089844,0.25,1,38.81611633300781,1,0,0,-0.5,Y1
16,315,-0.5,-0.5,37.10523986816406,50.161705017089844,0.25,2,44.870304107666016,0,1,0,-0.5,Y2
16,316,-0.5,0.5,63.851173400878906,50.161705017089844,-0.25,1,50.20463943481445,1,0,0,0.5,Y1
16,316,-0.5,0.5,63.851173400878906,50.161705017089844,-0.25,2,55.4646110534668,0,1,0,0.5,Y2
16,317,-0.5,-0.5,64.92808532714844,50.161705017089844,0.25,1,50.68836975097656,1,0,0,-0.5,Y1
16,317,-0.5,-0.5,64.92808532714844,50.161705017089844,0.25,2,48.3100700378418,0,1,0,-0.5,Y2
16,318,-0.5,0.5,32.38941955566406,50.161705017089844,-0.25,1,36.91700744628906,1,0,0,0.5,Y1
16,318,-0.5,0.5,32.38941955566406,50.161705017089844,-0.25,2,41.909996032714844,0,1,0,0.5,Y2
16,319,-0.5,-0.5,45.457763671875,50.161705017089844,0.25,1,47.144256591796875,1,0,0,-0.5,Y1
16,319,-0.5,-0.5,45.457763671875,50.161705017089844,0.25,2,55.7932243347168,0,1,0,-0.5,Y2
16,320,-0.5,0.5,42.83406066894531,50.161705017089844,-0.25,1,50.56981658935547,1,0,0,0.5,Y1
16,320,-0.5,0.5,42.83406066894531,50.161705017089844,-0.25,2,50.988197326660156,0,1,0,0.5,Y2
17,321,-0.5,-0.5,53.75996780395508,47.390445709228516,0.25,1,53.56166458129883,1,0,0,-0.5,Y1
17,321,-0.5,-0.5,53.75996780395508,47.390445709228516,0.25,2,49.147735595703125,0,1,0,-0.5,Y2
17,322,-0.5,0.5,55.932594299316406,47.390445709228516,-0.25,1,43.14975357055664,1,0,0,0.5,Y1
17,322,-0.5,0.5,55.932594299316406,47.390445709228516,-0.25,2,63.740013122558594,0,1,0,0.5,Y2
17,323,-0.5,-0.5,48.09055709838867,47.390445709228516,0.25,1,55.58707046508789,1,0,0,-0.5,Y1
17,323,-0.5,-0.5,48.09055709838867,47.390445709228516,0.25,2,39.925594329833984,0,1,0,-0.5,Y2
17,324,-0.5,0.5,48.92034912109375,47.390445709228516,-0.25,1,37.0411491394043,1,0,0,0.5,Y1
17,324,-0.5,0.5,48.92034912109375,47.390445709228516,-0.25,2,31.389404296875,0,1,0,0.5,Y2
17,325,-0.5,-0.5,53.820247650146484,47.390445709228516,0.25,1,43.552486419677734,1,0,0,-0.5,Y1
17,325,-0.5,-0.5,53.820247650146484,47.390445709228516,0.25,2,42.32752227783203,0,1,0,-0.5,Y2
17,326,-0.5,0.5,44.47889709472656,47.390445709228516,-0.25,1,56.4588737487793,1,0,0,0.5,Y1
17,326,-0.5,0.5,44.47889709472656,47.390445709228516,-0.25,2,34.26203155517578,0,1,0,0.5,Y2
17,327,-0.5,-0.5,50.59680938720703,47.390445709228516,0.25,1,44.37721252441406,1,0,0,-0.5,Y1
17,327,-0.5,-0.5,50.59680938720703,47.390445709228516,0.25,2,47.34162902832031,0,1,0,-0.5,Y2
17,328,-0.5,0.5,61.26591873168945,47.390445709228516,-0.25,1,46.84880447387695,1,0,0,0.5,Y1
17,328,-0.5,0.5,61.26591873168945,47.390445709228516,-0.25,2,42.41313934326172,0,1,0,0.5,Y2
17,329,-0.5,-0.5,55.874000549316406,47.390445709228516,0.25,1,43.63515853881836,1,0,0,-0.5,Y1
17,329,-0.5,-0.5,55.874000549316406,47.390445709228516,0.25,2,49.067726135253906,0,1,0,-0.5,Y2
17,330,-0.5,0.5,45.40500259399414,47.390445709228516,-0.25,1,36.239471435546875,1,0,0,0.5,Y1
17,330,-0.5,0.5,45.40500259399414,47.390445709228516,-0.25,2,32.65180206298828,0,1,0,0.5,Y2
17,331,-0.5,-0.5,38.15735626220703,47.390445709228516,0.25,1,49.412689208984375,1,0,0,-0.5,Y1
17,331,-0.5,-0.5,38.15735626220703,47.390445709228516,0.25,2,38.57112503051758,0,1,0,-0.5,Y2
17,332,-0.5,0.5,47.772281646728516,47.390445709228516,-0.25,1,37.291107177734375,1,0,0,0.5,Y1
17,332,-0.5,0.5,47.772281646728516,47.390445709228516,-0.25,2,38.11317825317383,0,1,0,0.5,Y2
17,333,-0.5,-0.5,36.67591094970703,47.390445709228516,0.25,1,31.628170013427734,1,0,0,-0.5,Y1
17,333,-0.5,-0.5,36.67591094970703,47.390445709228516,0.25,2,38.32170867919922,0,1,0,-0.5,Y2
17,334,-0.5,0.5,55.17028045654297,47.390445709228516,-0.25,1,31.2504825592041,1,0,0,0.5,Y1
17,334,-0.5,0.5,55.17028045654297,47.390445709228516,-0.25,2,34.09260940551758,0,1,0,0.5,Y2
17,335,-0.5,-0.5,51.288021087646484,47.390445709228516,0.25,1,40.89417266845703,1,0,0,-0.5,Y1
17,335,-0.5,-0.5,51.288021087646484,47.390445709228516,0.25,2,45.19439697265625,0,1,0,-0.5,Y2
17,336,-0.5,0.5,34.55317687988281,47.390445709228516,-0.25,1,46.30265808105469,1,0,0,0.5,Y1
17,336,-0.5,0.5,34.55317687988281,47.390445709228516,-0.25,2,18.01422882080078,0,1,0,0.5,Y2
17,337,-0.5,-0.5,29.06683349609375,47.390445709228516,0.25,1,44.696014404296875,1,0,0,-0.5,Y1
17,337,-0.5,-0.5,29.06683349609375,47.390445709228516,0.25,2,35.080047607421875,0,1,0,-0.5,Y2
17,338,-0.5,0.5,29.986682891845703,47.390445709228516,-0.25,1,37.98653793334961,1,0,0,0.5,Y1
17,338,-0.5,0.5,29.986682891845703,47.390445709228516,-0.25,2,31.289081573486328,0,1,0,0.5,Y2
17,339,-0.5,-0.5,66.673431396484375,47.390445709228516,0.25,1,51.92074966430664,1,0,0,-0.5,Y1
17,339,-0.5,-0.5,66.673431396484375,47.390445709228516,0.25,2,64.30467987060547,0,1,0,-0.5,Y2
17,340,-0.5,0.5,40.32061767578125,47.390445709228516,-0.25,1,47.51390838623047,1,0,0,0.5,Y1
17,340,-0.5,0.5,40.32061767578125,47.390445709228516,-0.25,2,29.930580139160156,0,1,0,0.5,Y2
18,341,-0.5,-0.5,56.30908203125,48.980812072753906,0.25,1,60.32954406738281,1,0,0,-0.5,Y1
18,341,-0.5,-0.5,56.30908203125,48.980812072753906,0.25,2,37.35966491699219,0,1,0,-0.5,Y2
18,342,-0.5,0.5,54.64723205566406,48.980812072753906,-0.25,1,44.728668212890625,1,0,0,0.5,Y1
18,342,-0.5,0.5,54.64723205566406,48.980812072753906,-0.25,2,44.72669982910156,0,1,0,0.5,Y2
18,343,-0.5,-0.5,49.656646728515625,48.980812072753906,0.25,1,53.5479736328125,1,0,0,-0.5,Y1
18,343,-0.5,-0.5,49.656646728515625,48.980812072753906,0.25,2,50.48699188232422,0,1,0,-0.5,Y2
18,344,-0.5,0.5,50.339195251464844,48.980812072753906,-0.25,1,50.13654708862305,1,0,0,0.5,Y1
18,344,-0.5,0.5,50.339195251464844,48.980812072753906,-0.25,2,40.199180603027344,0,1,0,0.5,Y2
18,345,-0.5,-0.5,60.665435791015625,48.980812072753906,0.25,1,49.88481140136719,1,0,0,-0.5,Y1
18,345,-0.5,-0.5,60.665435791015625,48.980812072753906,0.25,2,46.755706787109375,0,1,0,-0.5,Y2
18,346,-0.5,0.5,41.68616485595703,48.980812072753906,-0.25,1,28.511962890625,1,0,0,0.5,Y1
18,346,-0.5,0.5,41.68616485595703,48.980812072753906,-0.25,2,34.64117431640625,0,1,0,0.5,Y2
18,347,-0.5,-0.5,44.295494079589844,48.980812072753906,0.25,1,40.19847869873047,1,0,0,-0.5,Y1
18,347,-0.5,-0.5,44.295494079589844,48.980812072753906,0.25,2,47.414363861083984,0,1,0,-0.5,Y2
18,348,-0.5,0.5,45.41245651245117,48.980812072753906,-0.25,1,44.18341827392578,1,0,0,0.5,Y1
18,348,-0.5,0.5,45.41245651245117,48.980812072753906,-0.25,2,39.843666076660156,0,1,0,0.5,Y2
18,349,-0.5,-0.5,48.35308074951172,48.980812072753906,0.25,1,40.32136154174805,1,0,0,-0.5,Y1
18,349,-0.5,-0.5,48.35308074951172,48.980812072753906,0.25,2,39.963829040527344,0,1,0,-0.5,Y2
18,350,-0.5,0.5,52.53070068359375,48.980812072753906,-0.25,1,61.792015075683594,1,0,0,0.5,Y1
18,350,-0.5,0.5,52.53070068359375,48.980812072753906,-0.25,2,49.04776382446289,0,1,0,0.5,Y2
18,351,-0.5,-0.5,38.694175720214844,48.980812072753906,0.25,1,50.83271408081055,1,0,0,-0.5,Y1
18,351,-0.5,-0.5,38.694175720214844,48.980812072753906,0.25,2,38.708251953125,0,1,0,-0.5,Y2
18,352,-0.5,0.5,51.46396255493164,48.980812072753906,-0.25,1,53.022422790527344,1,0,0,0.5,Y1
18,352,-0.5,0.5,51.46396255493164,48.980812072753906,-0.25,2,47.00424575805664,0,1,0,0.5,Y2
18,353,-0.5,-0.5,29.58101463317871,48.980812072753906,0.25,1,31.044591903686523,1,0,0,-0.5,Y1
18,353,-0.5,-0.5,29.58101463317871,48.980812072753906,0.25,2,34.741851806640625,0,1,0,-0.5,Y2
18,354,-0.5,0.5,38.94386672973633,48.980812072753906,-0.25,1,51.67386245727539,1,0,0,0.5,Y1
18,354,-0.5,0.5,38.94386672973633,48.980812072753906,-0.25,2,33.98396301269531,0,1,0,0.5,Y2
18,355,-0.5,-0.5,55.71046829223633,48.980812072753906,0.25,1,47.62344741821289,1,0,0,-0.5,Y1
18,355,-0.5,-0.5,55.71046829223633,48.980812072753906,0.25,2,48.25495529174805,0,1,0,-0.5,Y2
18,356,-0.5,0.5,59.164764404296875,48.980812072753906,-0.25,1,73.56938934326172,1,0,0,0.5,Y1
18,356,-0.5,0.5,59.164764404296875,48.980812072753906,-0.25,2,86.259185791015625,0,1,0,0.5,Y2
18,357,-0.5,-0.5,59.680015563964844,48.980812072753906,0.25,1,57.922035217285156,1,0,0,-0.5,Y1
