id,female,lb_wght,anti_k1,math,grade,occ,age,men,spring,anti,nb_wght
463702,0,0,0,53,2,2,125,.,1,1,Norm
463702,0,0,0,68,4,3,148,.,1,1,Norm
466201,1,0,0,50,0,2,101,0,1,1,Norm
466201,1,0,0,63,2,3,125,0,1,0,Norm
468301,1,1,0,48,1,2,107,0,1,0,Low
468301,1,1,0,64,3,3,130,1,1,0,Low
468301,1,1,0,70,5,4,154,1,1,0,Low
468302,0,1,0,19,0,2,101,.,1,0,Low
468302,0,1,0,43,2,3,125,.,1,0,Low
468303,1,1,0,44,0,2,101,0,1,0,Low
468303,1,1,0,60,2,3,125,0,1,0,Low
471701,0,0,2,33,0,2,101,.,1,3,Norm
471701,0,0,2,64,2,3,127,.,1,4,Norm
471702,1,0,0,40,0,2,96,0,1,0,Norm
471702,1,0,0,64,6,4,167,1,1,0,Norm
472303,1,0,0,43,0,2,100,0,1,0,Norm
472303,1,0,0,54,2,3,124,0,1,2,Norm
472303,1,0,0,69,4,4,148,0,1,1,Norm
474602,1,0,0,45,1,2,104,0,1,3,Norm
474602,1,0,0,45,4,3,134,0,0,1,Norm
474602,1,0,0,61,5,4,153,0,1,1,Norm
474603,0,0,2,44,1,2,104,.,0,1,Norm
474603,0,0,2,54,2,3,123,.,1,1,Norm
474603,0,0,2,64,6,4,171,.,1,0,Norm
474604,0,0,0,28,0,2,98,.,1,0,Norm
474604,0,0,0,65,4,3,147,.,1,0,Norm
475401,0,0,5,52,1,2,92,.,0,3,Norm
475401,0,0,5,76,4,3,136,.,1,5,Norm
476601,1,0,0,39,0,2,92,0,1,0,Norm
476601,1,0,0,52,2,3,120,0,0,.,Norm
478501,1,0,0,30,0,2,97,0,1,0,Norm
478501,1,0,0,44,2,3,120,0,1,0,Norm
478501,1,0,0,57,4,4,144,1,1,1,Norm
480103,0,0,3,53,1,2,102,.,0,2,Norm
480103,0,0,3,55,3,3,125,.,0,1,Norm
481502,0,0,1,50,1,2,107,.,1,2,Norm
481502,0,0,1,58,3,3,131,.,1,3,Norm
481502,0,0,1,63,5,4,155,.,1,3,Norm
482002,0,0,3,49,0,2,102,.,1,2,Norm
482002,0,0,3,60,2,3,126,.,1,1,Norm
482602,1,0,0,49,1,2,109,0,0,0,Norm
482602,1,0,0,73,4,3,154,0,1,0,Norm
487101,0,0,3,44,1,2,113,.,1,2,Norm
487101,0,0,3,41,3,3,137,.,1,2,Norm
488001,1,0,0,60,1,2,116,0,1,0,Norm
488001,1,0,0,66,4,3,140,0,1,1,Norm
488201,1,0,1,37,0,2,89,0,0,0,Norm
488201,1,0,1,59,3,3,134,0,1,2,Norm
488201,1,0,1,74,5,4,157,1,1,3,Norm
488202,0,0,0,47,1,2,106,.,1,1,Norm
488202,0,0,0,55,3,3,129,.,1,0,Norm
488202,0,0,0,65,5,4,154,.,1,0,Norm
489902,0,0,2,34,0,2,94,.,1,4,Norm
489902,0,0,2,50,4,3,143,.,1,3,Norm
492501,0,0,2,36,0,2,87,.,0,1,Norm
492501,0,0,2,58,3,3,132,.,1,1,Norm
492501,0,0,2,74,5,4,156,.,1,1,Norm
492502,1,0,1,47,1,2,112,0,1,1,Norm
492502,1,0,1,56,3,3,136,0,1,1,Norm
492503,0,0,2,36,0,2,98,.,1,0,Norm
492503,0,0,2,45,2,3,122,.,1,0,Norm
493003,0,0,2,25,0,2,99,.,1,2,Norm
493003,0,0,2,51,4,3,147,.,1,1,Norm
493301,0,0,1,53,2,2,113,.,0,1,Norm
493301,0,0,1,42,4,3,133,.,1,1,Norm
495202,1,1,0,48,1,2,115,0,1,0,Low
495202,1,1,0,59,3,3,140,0,1,0,Low
497302,0,0,3,42,1,2,120,.,0,2,Norm
497302,0,0,3,48,3,3,141,.,1,.,Norm
497302,0,0,3,70,5,4,166,.,1,2,Norm
497303,1,0,1,44,1,2,116,0,1,0,Norm
497303,1,0,1,54,3,3,141,0,1,0,Norm
497304,0,0,2,40,0,2,100,.,1,1,Norm
497304,0,0,2,55,2,3,124,.,1,0,Norm
497403,0,0,6,38,0,2,104,.,1,7,Norm
497403,0,0,6,59,3,3,132,.,0,6,Norm
499703,0,0,1,51,3,3,140,.,0,0,Norm
502802,1,0,0,35,1,2,93,0,1,1,Norm
502802,1,0,0,51,2,3,118,0,1,1,Norm
502802,1,0,0,70,4,4,141,0,1,0,Norm
503201,1,0,2,61,1,2,116,0,1,2,Norm
503201,1,0,2,61,3,3,139,0,1,.,Norm
503201,1,0,2,73,5,4,164,1,1,1,Norm
504101,1,0,1,62,1,2,107,0,1,1,Norm
504101,1,0,1,60,3,3,130,0,1,2,Norm
506601,0,0,2,28,1,2,104,.,1,3,Norm
506601,0,0,2,42,4,3,129,.,1,2,Norm
506602,1,0,1,39,1,2,112,0,1,1,Norm
506602,1,0,1,45,3,3,136,0,1,1,Norm
509801,1,0,2,35,1,2,103,0,0,1,Norm
509801,1,0,2,45,3,3,127,0,0,0,Norm
509802,0,1,1,36,1,2,103,.,0,2,Low
509802,0,1,1,50,3,3,127,.,0,2,Low
510002,1,0,0,29,1,2,101,0,0,1,Norm
510002,1,0,0,52,3,3,124,0,0,1,Norm
510002,1,0,0,60,5,4,148,0,0,1,Norm
510002,1,0,0,69,6,5,169,1,1,1,Norm
510301,1,0,2,37,1,2,99,0,0,2,Norm
510301,1,0,2,49,2,3,119,0,1,1,Norm
510301,1,0,2,42,4,4,143,0,1,3,Norm
510401,1,0,1,30,0,2,94,0,0,1,Norm
510401,1,0,1,52,2,3,118,0,0,1,Norm
511901,0,0,1,39,1,2,102,.,0,0,Norm
511901,0,0,1,48,3,3,126,.,0,0,Norm
511901,0,0,1,58,5,4,150,.,0,1,Norm
513404,1,0,2,30,1,2,114,0,1,1,Norm
513404,1,0,2,42,3,3,137,0,1,1,Norm
513404,1,0,2,62,5,4,160,1,1,3,Norm
513405,0,1,2,45,1,2,113,.,1,0,Low
513405,0,1,2,35,3,3,136,.,1,2,Low
515102,0,0,0,38,0,2,93,.,0,0,Norm
515102,0,0,0,64,2,3,116,.,0,0,Norm
515102,0,0,0,61,3,4,137,.,1,1,Norm
515102,0,0,0,66,6,5,162,.,1,1,Norm
516401,1,0,2,51,3,3,134,0,1,2,Norm
518003,1,0,1,50,1,3,106,0,1,1,Norm
518003,1,0,1,67,5,4,154,1,1,1,Norm
519101,0,0,2,17,1,2,118,.,1,0,Norm
519101,0,0,2,25,3,3,142,.,1,0,Norm
519503,0,0,0,47,2,2,120,.,1,1,Norm
519503,0,0,0,46,4,3,144,.,1,0,Norm
519503,0,0,0,53,6,4,168,.,1,0,Norm
521602,1,0,3,37,2,2,115,0,0,2,Norm
521602,1,0,3,47,3,3,136,0,1,1,Norm
521602,1,0,3,43,5,4,160,1,1,4,Norm
522401,1,0,1,31,1,2,97,0,0,1,Norm
522401,1,0,1,38,3,3,121,0,0,1,Norm
523101,0,0,0,27,1,2,96,.,0,0,Norm
523101,0,0,0,51,4,3,141,.,1,3,Norm
523101,0,0,0,53,6,4,165,.,1,0,Norm
523201,0,0,4,26,0,2,99,.,1,5,Norm
523201,0,0,4,46,3,3,126,.,0,3,Norm
523201,0,0,4,51,5,4,146,.,1,4,Norm
523202,0,0,0,30,0,2,82,.,1,1,Norm
523202,0,0,0,40,1,3,106,.,1,1,Norm
524701,1,0,1,42,2,2,108,0,0,1,Norm
524701,1,0,1,48,4,3,132,0,0,0,Norm
524702,1,0,0,35,0,2,87,0,0,0,Norm
524702,1,0,0,53,2,3,111,0,0,0,Norm
524702,1,0,0,52,5,4,154,1,1,2,Norm
525801,0,0,3,66,2,2,122,.,1,2,Norm
525801,0,0,3,58,4,3,146,.,1,3,Norm
525801,0,0,3,80,6,4,170,.,1,0,Norm
527204,1,0,0,27,0,2,94,0,1,0,Norm
527204,1,0,0,53,4,3,144,0,1,0,Norm
527204,1,0,0,49,6,4,168,1,1,1,Norm
531401,0,0,2,36,0,2,106,.,1,1,Norm
531401,0,0,2,65,4,3,154,.,1,3,Norm
531402,0,0,1,64,2,2,131,.,1,0,Norm
531402,0,0,1,61,4,3,156,.,1,0,Norm
531404,0,0,0,53,1,3,116,.,1,0,Norm
531404,0,0,0,61,3,4,139,.,1,0,Norm
531704,1,0,1,39,1,3,109,0,1,2,Norm
531704,1,0,1,43,3,4,132,0,1,3,Norm
532601,0,0,1,55,2,2,131,.,1,0,Norm
532601,0,0,1,53,4,3,155,.,1,1,Norm
532802,0,0,8,47,1,2,116,.,1,4,Norm
532802,0,0,8,44,4,3,166,.,1,8,Norm
533002,0,0,3,26,1,2,104,.,1,4,Norm
533002,0,0,3,55,4,3,153,.,1,1,Norm
533003,0,1,3,57,1,2,131,.,1,2,Low
533003,0,1,3,67,4,3,154,.,1,3,Low
534103,0,0,0,60,0,2,106,.,1,0,Norm
534103,0,0,0,66,2,3,130,.,1,0,Norm
534103,0,0,0,78,4,4,154,.,1,0,Norm
537002,0,0,0,56,2,2,119,.,0,0,Norm
537002,0,0,0,56,3,3,140,.,1,1,Norm
537002,0,0,0,51,5,4,163,.,1,1,Norm
537302,0,0,0,35,0,2,101,.,1,1,Norm
537302,0,0,0,52,3,3,129,.,0,0,Norm
537302,0,0,0,65,4,4,151,.,1,2,Norm
537304,1,0,2,51,0,2,95,0,1,0,Norm
537304,1,0,2,75,4,3,143,0,1,0,Norm
537602,1,0,2,37,0,2,96,0,1,2,Norm
537602,1,0,2,46,3,3,124,0,0,2,Norm
537602,1,0,2,64,4,4,145,0,1,1,Norm
538102,1,0,1,32,0,2,95,0,1,1,Norm
538102,1,0,1,47,3,3,123,0,0,0,Norm
538703,1,0,4,26,0,2,96,0,1,1,Norm
538703,1,0,4,52,2,3,120,0,1,1,Norm
538703,1,0,4,64,4,4,144,0,1,2,Norm
538704,0,0,1,45,0,2,104,.,1,3,Norm
538704,0,0,1,51,2,3,128,.,1,4,Norm
542702,1,0,0,41,1,2,114,0,0,1,Norm
542702,1,0,0,46,3,3,135,0,1,0,Norm
542702,1,0,0,52,5,4,159,0,1,1,Norm
542703,1,0,0,31,0,2,104,0,1,2,Norm
542703,1,0,0,33,3,3,133,0,0,2,Norm
542703,1,0,0,50,4,4,153,1,1,0,Norm
542802,0,0,2,61,1,2,106,.,1,4,Norm
542802,0,0,2,61,3,3,129,.,1,2,Norm
543601,1,0,0,35,0,2,99,0,1,0,Norm
543601,1,0,0,44,3,3,127,0,0,0,Norm
543601,1,0,0,47,5,4,151,1,0,0,Norm
543601,1,0,0,49,6,5,172,1,1,0,Norm
543602,0,0,0,28,1,2,113,.,0,2,Norm
543602,0,0,0,32,3,3,137,.,0,0,Norm
543602,0,0,0,51,4,4,158,.,1,0,Norm
545402,1,0,2,27,1,3,113,0,1,1,Norm
546505,1,0,1,28,0,2,98,0,1,0,Norm
546505,1,0,1,31,4,3,148,1,1,2,Norm
546505,1,0,1,35,6,4,172,1,1,2,Norm
546702,0,0,2,21,1,2,117,.,1,0,Norm
547701,1,0,1,38,1,2,106,0,0,0,Norm
547701,1,0,1,52,3,3,130,0,0,0,Norm
548501,1,0,0,51,2,2,123,0,1,0,Norm
548501,1,0,0,48,4,3,147,1,1,0,Norm
548501,1,0,0,57,6,4,170,1,1,0,Norm
549801,1,0,1,43,1,2,101,0,0,2,Norm
549801,1,0,1,43,3,3,123,0,0,1,Norm
550901,0,0,2,22,0,2,103,.,0,2,Norm
550901,0,0,2,36,4,3,151,.,0,0,Norm
551501,0,0,0,22,0,2,95,.,0,0,Norm
551501,0,0,0,32,2,3,119,.,0,0,Norm
552203,1,0,1,52,1,2,115,0,1,0,Norm
552203,1,0,1,54,4,3,139,0,1,0,Norm
553701,1,0,3,23,1,2,115,0,1,4,Norm
553701,1,0,3,45,3,3,137,1,1,4,Norm
553701,1,0,3,53,6,4,162,1,1,5,Norm
553702,1,0,2,37,1,2,112,0,1,2,Norm
553702,1,0,2,47,4,3,137,0,1,5,Norm
556101,1,0,2,27,0,2,88,0,0,2,Norm
556101,1,0,2,35,2,3,114,0,0,1,Norm
556101,1,0,2,46,3,4,133,0,1,2,Norm
556101,1,0,2,39,5,5,156,1,1,1,Norm
556801,0,0,0,39,1,3,111,.,1,0,Norm
556801,0,0,0,50,4,4,136,.,1,0,Norm
558301,0,0,2,38,2,2,116,.,0,3,Norm
558301,0,0,2,38,4,3,142,.,0,3,Norm
558301,0,0,2,45,6,4,166,.,0,4,Norm
559302,0,0,4,28,1,2,107,.,0,3,Norm
559302,0,0,4,46,3,3,129,.,0,2,Norm
560902,0,0,4,38,1,2,113,.,0,3,Norm
560902,0,0,4,41,3,3,139,.,0,3,Norm
560902,0,0,4,47,5,4,162,.,0,3,Norm
561202,0,0,1,43,1,2,105,.,0,1,Norm
561202,0,0,1,45,3,3,130,.,0,1,Norm
561402,0,0,4,41,1,2,107,.,0,1,Norm
561402,0,0,4,46,4,3,150,.,1,2,Norm
564001,1,0,1,48,2,2,126,0,0,0,Norm
564001,1,0,1,41,4,3,150,0,0,1,Norm
564001,1,0,1,42,6,4,173,.,0,0,Norm
564002,0,0,2,16,0,2,97,.,0,0,Norm
564002,0,0,2,35,2,3,122,.,0,2,Norm
564002,0,0,2,45,6,4,170,.,0,0,Norm
565601,0,0,0,30,0,2,85,.,0,0,Norm
565601,0,0,0,62,1,3,110,.,0,0,Norm
565601,0,0,0,66,4,4,153,.,1,1,Norm
567002,1,0,1,49,1,2,113,0,1,.,Norm
567002,1,0,1,53,3,3,136,0,1,0,Norm
570601,1,0,2,45,2,2,140,1,1,1,Norm
570601,1,0,2,48,4,3,163,1,1,1,Norm
571201,0,0,2,46,2,2,117,.,1,2,Norm
571201,0,0,2,34,3,3,141,.,1,2,Norm
571801,1,0,0,42,2,2,118,0,1,0,Norm
571801,1,0,0,60,4,3,142,0,1,0,Norm
571802,1,0,2,48,1,2,112,0,1,2,Norm
571802,1,0,2,60,4,3,136,0,1,1,Norm
572402,0,0,2,25,1,2,106,.,0,2,Norm
572402,0,0,2,44,3,3,131,.,0,2,Norm
572402,0,0,2,46,5,4,155,.,0,0,Norm
572801,1,0,1,26,0,2,85,0,0,1,Norm
572801,1,0,1,44,1,3,106,0,1,0,Norm
572801,1,0,1,60,3,4,129,0,1,1,Norm
572801,1,0,1,68,5,5,154,0,1,3,Norm
572802,0,0,1,45,1,2,113,.,1,4,Norm
572802,0,0,1,50,4,3,140,.,0,3,Norm
572802,0,0,1,61,5,4,161,.,1,3,Norm
572803,0,0,3,43,2,2,115,.,0,1,Norm
572803,0,0,3,56,3,3,136,.,1,3,Norm
572803,0,0,3,60,5,4,160,.,1,2,Norm
574003,0,0,2,26,0,2,107,.,0,2,Norm
574003,0,0,2,42,4,3,156,.,0,0,Norm
574102,1,0,1,40,2,3,113,0,0,1,Norm
574102,1,0,1,57,5,4,158,1,1,1,Norm
574602,0,0,1,42,0,2,103,.,1,0,Norm
574602,0,0,1,49,2,3,127,.,1,2,Norm
574603,1,0,1,52,3,3,141,0,1,2,Norm
574603,1,0,1,68,5,4,165,1,1,5,Norm
580202,1,0,2,60,2,2,108,0,1,4,Norm
580202,1,0,2,61,4,3,137,0,0,2,Norm
581303,0,0,1,29,0,2,103,.,1,2,Norm
581303,0,0,1,46,4,3,153,.,1,2,Norm
581802,0,0,1,35,2,2,121,.,0,2,Norm
581802,0,0,1,43,4,3,144,.,0,2,Norm
581802,0,0,1,54,6,4,169,.,0,.,Norm
586102,1,0,1,32,0,2,84,0,0,3,Norm
586102,1,0,1,63,4,3,132,0,0,1,Norm
587301,1,0,2,25,0,2,93,0,0,2,Norm
587301,1,0,2,42,1,3,116,0,0,4,Norm
587301,1,0,2,43,4,4,140,0,0,3,Norm
587301,1,0,2,47,5,5,161,1,1,2,Norm
587303,0,0,1,33,1,3,106,.,1,1,Norm
591903,1,0,3,46,0,2,104,0,0,.,Norm
591903,1,0,3,61,3,3,129,0,0,2,Norm
594102,1,0,1,25,0,2,85,0,0,0,Norm
594102,1,0,1,62,4,3,133,0,0,0,Norm
600203,1,1,0,22,0,2,91,0,1,1,Low
600203,1,1,0,40,4,3,139,0,1,1,Low
602301,1,0,1,35,1,2,103,0,0,2,Norm
602301,1,0,1,48,2,3,126,0,0,0,Norm
602302,1,0,1,47,4,3,133,0,0,.,Norm
602304,0,0,0,44,2,2,121,.,1,0,Norm
602304,0,0,0,53,4,3,145,.,1,0,Norm
604004,1,0,3,33,1,2,119,0,1,2,Norm
604004,1,0,3,37,3,3,143,0,1,3,Norm
604004,1,0,3,46,6,4,172,1,0,2,Norm
604607,1,0,0,22,0,2,97,0,1,0,Norm
604607,1,0,0,45,3,3,124,0,0,1,Norm
604902,0,0,2,33,1,2,110,.,1,0,Norm
604902,0,0,2,44,4,3,140,.,0,0,Norm
607201,1,0,2,44,2,2,113,0,0,1,Norm
607201,1,0,2,51,4,3,138,0,0,2,Norm
607601,1,1,1,41,0,2,97,0,0,1,Low
607601,1,1,1,30,2,3,122,0,0,2,Low
607602,0,0,1,16,0,2,94,.,0,1,Norm
607602,0,0,1,33,3,3,142,.,0,3,Norm
607602,0,0,1,45,5,4,162,.,1,1,Norm
607802,0,0,1,42,2,2,118,.,0,2,Norm
607802,0,0,1,50,4,3,144,.,0,1,Norm
610101,0,0,2,33,2,2,119,.,0,0,Norm
610101,0,0,2,34,4,3,144,.,0,3,Norm
611802,1,0,1,26,0,2,94,0,1,1,Norm
611802,1,0,1,61,4,3,142,0,1,0,Norm
611802,1,0,1,61,6,4,166,1,1,0,Norm
613201,0,0,1,50,2,2,114,.,1,2,Norm
613201,0,0,1,59,4,3,138,.,1,.,Norm
613201,0,0,1,63,5,4,161,.,1,1,Norm
613402,0,0,2,38,2,2,125,.,1,1,Norm
613402,0,0,2,36,3,3,147,.,1,.,Norm
616105,0,0,2,41,0,2,97,.,1,2,Norm
616105,0,0,2,50,2,3,121,.,1,2,Norm
616105,0,0,2,55,4,4,144,.,1,4,Norm
616402,1,0,0,41,2,2,115,0,0,0,Norm
616402,1,0,0,47,3,3,133,0,1,0,Norm
616402,1,0,0,45,5,4,156,1,1,1,Norm
617501,1,1,1,18,0,2,108,0,0,1,Low
617501,1,1,1,22,1,3,132,0,0,0,Low
621501,0,0,1,45,1,2,104,.,1,2,Norm
621501,0,0,1,45,3,3,128,.,1,2,Norm
621701,0,0,2,54,0,2,103,.,1,2,Norm
621701,0,0,2,51,2,3,127,.,1,0,Norm
622001,1,0,0,37,1,2,107,0,0,1,Norm
622001,1,0,0,46,4,3,153,.,0,2,Norm
623801,1,0,4,43,1,2,113,0,1,2,Norm
623801,1,0,4,43,3,3,137,1,1,0,Norm
626201,0,0,0,47,0,2,96,.,0,0,Norm
626201,0,0,0,51,2,3,120,.,0,1,Norm
626201,0,0,0,67,5,4,164,.,1,2,Norm
627702,1,0,2,37,2,2,107,0,1,2,Norm
627702,1,0,2,42,3,3,131,1,1,3,Norm
627703,1,0,0,20,0,2,95,.,1,0,Norm
627703,1,0,0,44,4,3,143,1,1,1,Norm
627802,0,0,1,29,1,3,119,.,0,1,Norm
629404,0,0,2,46,1,2,104,.,0,3,Norm
629404,0,0,2,47,3,3,125,.,1,3,Norm
629404,0,0,2,63,4,4,149,.,1,2,Norm
629404,0,0,2,56,6,5,173,.,1,1,Norm
629502,0,0,2,57,3,3,136,.,1,4,Norm
631801,1,0,2,24,0,2,94,0,0,1,Norm
631801,1,0,2,44,3,3,141,0,0,0,Norm
631801,1,0,2,46,6,4,167,1,0,1,Norm
632205,1,0,0,16,0,2,94,0,1,0,Norm
632205,1,0,0,29,2,3,117,0,1,0,Norm
632702,1,1,3,31,2,2,116,0,0,2,Low
632702,1,1,3,45,4,3,140,0,0,2,Low
632703,1,1,1,30,1,2,105,0,0,1,Low
632703,1,1,1,47,3,3,130,0,0,0,Low
632704,1,0,0,45,4,3,156,.,1,0,Norm
634401,1,0,1,33,2,2,125,0,0,5,Norm
634401,1,0,1,41,4,3,150,.,0,2,Norm
634503,1,0,1,48,2,2,125,0,1,1,Norm
634503,1,0,1,50,4,3,147,1,1,3,Norm
635302,0,1,0,53,1,2,132,.,1,2,Low
635302,0,1,0,44,3,3,155,.,1,1,Low
636402,0,0,1,17,1,2,116,.,1,3,Norm
636802,0,0,5,43,1,2,127,.,1,2,Norm
636802,0,0,5,44,2,3,151,.,1,1,Norm
637110,1,0,0,20,0,2,94,0,1,0,Norm
637110,1,0,0,42,4,3,141,0,1,3,Norm
638402,1,0,2,40,0,2,107,0,0,2,Norm
638402,1,0,2,46,4,3,152,1,1,0,Norm
640002,0,0,0,21,0,2,98,.,0,0,Norm
640002,0,0,0,28,1,3,122,.,0,0,Norm
640402,1,0,2,31,2,2,127,0,0,1,Norm
640402,1,0,2,43,4,3,151,1,0,0,Norm
642601,0,0,3,24,0,2,111,.,0,4,Norm
642601,0,0,3,27,2,3,135,.,0,2,Norm
642701,1,0,0,26,0,2,102,0,0,0,Norm
642701,1,0,0,42,3,3,127,0,0,0,Norm
642702,0,0,0,31,2,3,114,.,0,2,Norm
642901,1,0,1,43,1,2,103,0,0,0,Norm
642901,1,0,1,44,3,3,128,0,0,2,Norm
642902,0,1,1,20,0,2,95,.,0,0,Low
642902,0,1,1,47,3,3,139,.,1,1,Low
642902,0,1,1,48,5,4,161,.,1,1,Low
642903,0,1,1,19,0,2,95,.,0,1,Low
642903,0,1,1,41,3,3,139,.,1,1,Low
642903,0,1,1,46,5,4,161,.,1,2,Low
642904,1,0,4,40,2,2,122,0,1,3,Norm
642904,1,0,4,47,4,3,145,0,1,2,Norm
643402,0,0,0,26,1,2,104,.,0,0,Norm
643402,0,0,0,37,3,3,128,.,0,0,Norm
643402,0,0,0,41,5,4,173,.,1,0,Norm
644203,1,0,1,35,1,2,111,0,1,2,Norm
644203,1,0,1,52,4,3,139,0,0,3,Norm
644203,1,0,1,46,5,4,160,0,1,0,Norm
644901,1,0,3,29,2,2,126,1,1,2,Norm
644901,1,0,3,30,4,3,149,1,1,5,Norm
648601,1,0,0,35,1,2,105,0,0,1,Norm
648601,1,0,0,43,3,3,130,0,0,2,Norm
648602,0,0,0,42,2,2,117,.,0,0,Norm
648602,0,0,0,47,4,3,142,.,0,1,Norm
651601,1,0,2,22,1,2,106,0,0,1,Norm
651601,1,0,2,41,3,3,130,0,0,4,Norm
651601,1,0,2,42,5,4,155,1,0,2,Norm
665803,1,0,1,34,4,3,134,0,0,1,Norm
665803,1,0,1,46,5,4,155,1,1,2,Norm
668403,1,0,2,31,0,2,94,.,1,5,Norm
668403,1,0,2,46,4,3,144,1,1,1,Norm
669301,1,0,1,53,3,3,127,0,1,0,Norm
671102,0,0,0,43,1,3,111,.,0,1,Norm
671102,0,0,0,50,3,4,136,.,0,0,Norm
671102,0,0,0,63,4,5,157,.,1,0,Norm
675701,0,0,0,30,2,2,114,.,0,0,Norm
675701,0,0,0,44,3,3,136,.,1,3,Norm
675701,0,0,0,48,5,4,162,.,0,3,Norm
677201,0,0,0,32,1,2,114,.,0,4,Norm
677201,0,0,0,58,3,3,140,.,0,3,Norm
677201,0,0,0,56,4,4,160,.,1,3,Norm
677202,1,0,7,34,1,2,110,0,0,4,Norm
677202,1,0,7,42,2,3,130,0,1,2,Norm
678804,1,0,0,38,1,2,106,0,0,1,Norm
678804,1,0,0,44,2,3,129,0,0,0,Norm
681601,1,0,1,29,0,2,86,.,0,1,Norm
681601,1,0,1,60,4,3,153,1,1,1,Norm
682502,1,0,5,36,1,3,113,0,0,4,Norm
682903,1,0,0,48,1,2,110,0,1,0,Norm
682903,1,0,0,46,3,3,134,0,1,0,Norm
684201,1,0,0,62,1,2,106,0,1,0,Norm
684201,1,0,0,69,4,3,130,0,1,0,Norm
684201,1,0,0,73,6,4,156,0,0,0,Norm
684203,0,0,0,41,0,2,93,.,0,0,Norm
684203,0,0,0,71,3,3,138,.,1,0,Norm
687602,0,0,0,45,1,2,102,.,1,0,Norm
687602,0,0,0,49,3,3,127,.,1,1,Norm
689101,0,0,1,38,0,2,100,.,0,1,Norm
689101,0,0,1,48,3,3,122,.,1,0,Norm
689101,0,0,1,52,4,4,144,.,1,0,Norm
690101,0,0,1,32,0,2,99,.,1,2,Norm
690101,0,0,1,45,2,3,124,.,1,2,Norm
690101,0,0,1,48,4,4,149,.,1,1,Norm
690101,0,0,1,46,6,5,173,.,1,3,Norm
693001,0,0,3,47,2,3,119,.,0,1,Norm
693001,0,0,3,46,4,4,142,.,0,4,Norm
693001,0,0,3,53,5,5,167,.,0,4,Norm
696601,0,0,0,31,0,2,100,.,0,0,Norm
696601,0,0,0,36,1,3,123,.,0,0,Norm
696601,0,0,0,48,4,4,147,.,0,0,Norm
700002,1,0,1,20,2,2,111,0,0,1,Norm
700002,1,0,1,34,3,3,130,0,1,1,Norm
700002,1,0,1,42,5,4,154,1,1,1,Norm
700003,1,1,6,17,1,3,114,0,1,5,Low
707701,0,0,0,36,2,2,109,.,0,1,Norm
707701,0,0,0,51,4,3,135,.,0,1,Norm
708401,0,0,3,62,2,2,108,.,0,4,Norm
708401,0,0,3,68,3,3,128,.,1,3,Norm
711602,0,0,1,21,1,2,104,.,0,1,Norm
711602,0,0,1,40,3,3,126,.,0,0,Norm
711602,0,0,1,42,5,4,149,.,0,1,Norm
711603,0,0,0,29,1,2,107,.,0,0,Norm
711603,0,0,0,45,3,3,130,.,0,1,Norm
712303,1,0,1,47,1,2,107,0,1,1,Norm
712303,1,0,1,44,4,3,134,1,0,2,Norm
712303,1,0,1,46,6,4,156,1,1,1,Norm
714801,0,0,0,40,1,3,117,.,0,3,Norm
714801,0,0,0,42,3,4,139,.,1,1,Norm
714801,0,0,0,50,5,5,162,.,1,1,Norm
714802,1,0,0,44,0,2,97,0,0,0,Norm
714802,1,0,0,56,2,3,119,0,1,0,Norm
714802,1,0,0,51,4,4,143,0,1,0,Norm
715601,0,0,0,34,1,2,105,.,0,5,Norm
715601,0,0,0,65,4,3,149,.,1,4,Norm
715803,1,0,1,18,0,2,100,0,0,1,Norm
715803,1,0,1,27,1,3,124,0,0,0,Norm
715803,1,0,1,33,3,4,147,0,0,0,Norm
716601,1,0,2,48,0,2,95,0,1,2,Norm
716601,1,0,2,74,4,3,143,0,1,1,Norm
716601,1,0,2,75,6,4,167,1,1,1,Norm
716602,1,0,0,55,2,2,123,0,1,3,Norm
716602,1,0,0,69,4,3,147,0,1,2,Norm
716602,1,0,0,64,6,4,170,1,1,1,Norm
717002,1,0,0,26,0,2,99,0,0,1,Norm
717002,1,0,0,48,4,3,168,1,1,6,Norm
717003,0,0,5,32,0,2,105,.,1,5,Norm
717003,0,0,5,34,3,3,135,.,0,4,Norm
717901,0,0,4,34,2,3,128,.,0,4,Norm
717901,0,0,4,38,5,4,154,.,0,4,Norm
717902,0,0,0,25,1,2,99,.,0,4,Norm
717902,0,0,0,45,2,3,125,.,0,1,Norm
717902,0,0,0,49,6,4,168,.,1,2,Norm
717903,1,0,1,26,0,2,105,0,0,1,Norm
717903,1,0,1,41,2,3,126,0,1,2,Norm
717903,1,0,1,47,5,4,149,0,1,2,Norm
718602,0,1,4,36,1,2,102,.,0,0,Low
718602,0,1,4,41,3,3,122,.,1,4,Low
718602,0,1,4,70,4,4,146,.,1,0,Low
718602,0,1,4,64,6,5,169,.,1,4,Low
722401,1,0,0,47,2,2,125,1,1,0,Norm
722401,1,0,0,51,4,3,149,1,1,4,Norm
722401,1,0,0,51,6,4,172,1,1,3,Norm
722803,0,1,1,57,2,2,130,.,1,1,Low
722803,0,1,1,58,4,3,154,.,1,0,Low
723501,1,0,0,34,0,2,102,0,0,1,Norm
723501,1,0,0,48,2,3,121,0,1,1,Norm
725801,1,0,0,27,1,2,97,0,0,0,Norm
725801,1,0,0,58,3,3,143,0,1,0,Norm
725903,0,1,6,20,1,2,112,.,1,5,Low
